pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"1,488","380,341",0,0
1200.0,0,0,"49,180",0,0
2211.0,0,"60,205","5,966",0,0
2221.0,0,"54,700",0,0,0
2330.0,"16,442","340,064","397,459",0,0
2340.0,"10,200","82,413","55,404",0,0
2350.0,0,"12,762","1,704",0,0
2429.0,0,"102,482","17,821",0,0
2430.0,"27,293","1,146,587","109,370",0,0
2540.0,"6,800","99,211","940,138",0,0
2640.0,0,"27,207",0,0,0
3110.0,0,"47,225",0,0,0
3120.0,0,"1,466",0,0,0
3190.0,0,"16,853",0,0,0
3212.0,0,0,"40,622",0,0
3219.0,"28,480","46,412","22,993",0,0
3220.0,"70,218","171,143","694,193",0,0
3260.0,0,"38,869",0,0,0
3274.0,0,"369,681",0,0,0
3275.0,0,"15,795",0,0,0
3276.0,0,"91,792",0,65,0
3299.0,0,"12,288",0,1,0
4161.0,0,"119,064",0,0,0
4310.0,0,"8,053",0,0,0
4322.0,"6,111","139,064","31,906","214,526",0
4323.0,0,"1,400",0,0,0
4331.0,"1,752,639","1,808,752","55,203","54,013",0
4335.0,"25,550",0,"9,800",0,0
4338.0,"837,335",0,0,0,0
4410.0,0,"18,339","47,945","128,275",0
4420.0,0,"19,735","820,830","10,109",0
4650.0,0,"31,415",0,0,0
4670.0,0,"53,460","3,245",0,0
4690.0,0,"1,643",0,0,0
4741.0,0,0,"9,224",0,0
4782.0,0,"26,186",0,0,0
4783.0,0,"530,594","17,401","288,591",0
4860.0,0,"21,120","109,695","31,457",0
4900.0,0,"9,575",0,0,0
5190.0,0,0,0,3,0
5220.0,0,"1,486,849","282,276",0,"3,022"
5290.0,0,"1,712","16,832",0,0
5312.0,0,"366,470","96,834","62,350",0
5315.0,0,"213,629","2,917","42,937",0
5320.0,0,"2,948","1,543","203,296",0
5330.0,0,"70,813","2,995","103,807",0
5360.0,0,"194,727","1,549","157,794",0
5370.0,0,"4,327",0,"1,089",0
5390.0,0,"423,742","3,284",0,0
5422.0,0,"15,352",0,0,0
5429.0,0,"59,866",0,0,0
5480.0,0,"26,193","1,316","240,436",0
6241.0,0,0,"179,106",0,"25,064"
6344.0,0,0,"14,220",0,"10,675"
6522.0,0,0,"39,595",0,"63,402"
6782.0,0,0,"6,000",0,0
6861.0,0,"46,070",0,0,0
7110.0,0,"1,651",0,"1,043",0
7210.0,0,0,"4,500","1,656",0
7600.0,0,0,"17,615",0,0
7900.0,0,"37,484",0,906,0
9900.0,0,0,0,"10,833",0
