pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"209,796",0,0
2211.0,0,"83,808","8,820",0,0
2221.0,0,"19,116",0,0,0
2330.0,0,"143,393","6,702",0,0
2340.0,0,0,"12,824",0,0
2430.0,0,"87,709","19,442",0,0
2540.0,0,"13,532",0,0,0
3110.0,0,"106,641","21,000",0,0
3120.0,0,"30,440",0,0,0
3130.0,0,"54,015",0,0,0
3190.0,0,"31,127",0,0,0
3219.0,0,"394,448",0,0,0
3260.0,0,0,"55,564",0,0
3273.0,0,"25,000",0,0,0
4322.0,0,"13,532",0,0,0
4331.0,0,"1,672",0,0,0
4900.0,0,"96,156",0,0,0
5220.0,0,"14,486",0,0,0
5312.0,0,"4,622",0,0,0
5315.0,0,"1,200",0,0,0
5360.0,0,"1,987",0,0,0
5480.0,0,"1,400",0,0,0
6241.0,0,"2,948","58,423",0,0
6344.0,0,0,"865,051",0,0
6447.0,0,0,"7,971",0,0
6522.0,0,"1,400","133,447",0,0
6590.0,0,"1,734","382,961",0,0
6653.0,0,0,"72,341",0,0
6747.0,0,0,"1,402",0,0
6782.0,0,0,"26,829",0,0
7110.0,0,"1,078",0,0,0
