pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"171,630",0,0,0
2330.0,0,"88,750",0,34,"1,373"
2340.0,0,"119,477",0,0,0
2350.0,0,353,39,0,0
2429.0,0,"68,366",0,0,0
2640.0,0,"14,519",0,"5,733",0
2990.0,0,69,0,0,0
3190.0,0,"4,600","10,134",0,0
3220.0,0,971,0,0,0
3276.0,0,0,0,22,0
3282.0,0,265,0,0,0
3285.0,0,134,0,0,"1,283"
3286.0,0,12,0,123,136
3292.0,0,0,0,2,0
3293.0,0,1,0,0,0
3299.0,0,337,26,0,0
4189.0,0,"35,303","5,483",144,0
4190.0,0,744,0,0,0
4225.0,0,0,0,0,778
4310.0,0,0,0,42,0
4331.0,0,0,0,"6,191",0
4338.0,0,39,0,0,0
4420.0,0,52,"7,417",0,0
5120.0,0,0,0,21,0
5190.0,0,"10,769","2,283",13,0
5220.0,0,"30,944",0,0,0
5240.0,0,129,0,29,14
5290.0,0,"3,692",0,334,0
5360.0,0,"1,069",27,0,0
5370.0,0,"1,139",65,3,0
5429.0,0,0,0,0,438
5480.0,0,"702,116","631,350",4,0
5540.0,0,0,0,21,0
6134.0,0,0,0,47,0
6136.0,0,0,0,7,0
6442.0,0,867,23,71,0
6653.0,0,0,0,19,0
6654.0,0,"3,351","2,259",60,0
6746.0,0,0,0,2,0
6747.0,0,366,0,26,0
6782.0,0,"4,657",0,0,0
6811.0,0,"2,860",14,0,0
6839.0,0,19,265,73,0
6858.0,0,0,0,13,15
6871.0,0,0,14,0,32
6885.0,0,"4,990",63,431,0
6888.0,0,0,0,24,"1,205"
6889.0,0,"97,094","48,597",187,57
6899.0,0,99,"2,287",19,0
7110.0,0,"1,883",207,"1,935",0
7120.0,0,150,197,0,7
7210.0,0,"104,820","34,881",417,3
7230.0,0,178,69,9,0
7400.0,0,"8,437","1,624",59,0
7500.0,0,0,0,68,0
7600.0,0,69,124,122,0
7900.0,0,"114,410","38,908",210,0
8900.0,0,0,20,0,0
9900.0,0,206,0,86,124
