pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2330.0,0,"8,605",0,0,0
2340.0,0,"81,787",0,0,0
2350.0,0,0,0,0,25
3110.0,0,0,0,"35,504",0
3240.0,0,0,0,0,45
3250.0,0,0,0,0,1
3276.0,0,0,0,0,22
3284.0,0,0,0,0,176
3285.0,0,0,0,0,4
3286.0,0,0,0,0,80
3293.0,0,0,0,0,7
4170.0,0,0,0,"1,000",0
4189.0,0,0,0,"4,410",700
4225.0,0,0,0,"4,179","188,024"
4322.0,0,0,0,"52,815",0
4323.0,0,0,0,"429,362",0
4690.0,0,0,0,0,"21,769"
4782.0,0,0,417,"1,102",257
4900.0,0,0,0,"125,989",6
5110.0,0,0,0,"11,460",0
5120.0,0,0,0,"55,811","48,208"
5190.0,0,0,0,0,"1,312"
5290.0,0,0,0,0,19
5370.0,0,0,0,235,45
5421.0,0,0,0,13,1
5422.0,0,0,0,0,19
5480.0,0,0,0,407,90
5540.0,0,0,0,465,"3,169"
6241.0,0,0,0,0,"31,618"
6344.0,0,0,0,0,"22,182"
6445.0,0,0,0,"56,707",0
6522.0,0,0,0,0,"212,238"
6590.0,0,0,414,0,"6,889"
6654.0,0,0,0,0,20
6747.0,0,0,0,18,"57,439"
6782.0,0,0,0,0,"62,845"
6811.0,0,0,0,0,612
6839.0,0,0,0,12,0
6857.0,0,0,0,0,13
6858.0,0,0,0,5,3
6885.0,0,0,0,334,60
6889.0,0,0,0,0,"5,656"
6891.0,0,0,0,0,85
6893.0,0,0,0,0,792
7110.0,0,1,0,"38,676","3,241"
7120.0,0,0,0,666,309
7210.0,0,0,0,"373,360","116,442"
7220.0,0,0,0,198,217
7230.0,0,0,0,97,"5,137"
7300.0,0,0,0,0,19
7400.0,0,0,0,317,0
7500.0,0,0,0,0,74
7600.0,0,0,0,32,38
7900.0,0,0,0,"13,211",602
9900.0,0,0,0,"167,144",226
