pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,0,0,"48,484",0
2100.0,0,"2,075,066","53,316","8,930,687",0
2211.0,0,"824,535","299,072","57,523","137,863"
2330.0,"23,771","977,338","279,855","428,557","394,257"
2340.0,"16,754","339,790","658,887","33,687","21,070"
2350.0,0,"26,178","3,097",0,0
2429.0,0,"8,611","96,597",0,0
2430.0,0,0,"1,374,580",0,0
2540.0,0,0,"7,074",0,"168,309"
2990.0,0,"8,026",0,0,0
3110.0,0,0,0,"16,936",0
3212.0,0,0,"1,353",0,0
3220.0,0,"156,202","7,817","2,204",0
3230.0,0,0,0,"6,855",0
3282.0,0,0,0,0,"2,641"
6654.0,0,0,0,155,0
6856.0,0,0,0,"4,954",0
6857.0,0,0,0,"5,762",0
6887.0,0,138,0,0,0
6888.0,0,802,0,0,0
7110.0,0,0,0,68,0
7210.0,0,0,0,5,0
7230.0,0,0,0,4,0
7900.0,0,132,0,0,0
9900.0,0,0,0,44,0
