pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"758,613",0,0,0
1200.0,0,"10,619",0,0,0
2211.0,0,0,"56,776","12,965","9,237"
2330.0,0,0,"5,409","8,798","6,630"
2340.0,0,0,"27,872",0,0
2430.0,0,"3,950",0,0,0
3220.0,0,0,"2,367",0,"51,307"
4189.0,0,20,0,0,0
4322.0,0,"732,616",0,"25,000",0
4331.0,50,0,"10,529",0,0
4335.0,0,15,0,0,0
4900.0,0,"130,850",0,"318,505",0
5220.0,0,"300,239",0,0,0
5312.0,0,"9,834",0,0,0
5370.0,0,40,0,0,0
7110.0,0,400,200,0,0
7400.0,5,0,0,0,0
