pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,0,"13,046",0,0
2211.0,"36,732","364,874","410,819","28,939",0
2221.0,"4,635","19,931","6,466",0,0
2330.0,"24,517","175,627","534,789",0,0
2340.0,"184,421","428,783","3,323,683",0,0
2429.0,0,"23,498","50,936",0,0
2430.0,0,"76,826",0,0,0
2640.0,0,0,0,"31,288",0
3212.0,"3,848","32,212","17,039","61,988",0
3219.0,0,"24,813","570,126",0,0
3260.0,0,"3,078","7,615",0,0
3297.0,"16,026","89,250","109,280",0,0
6888.0,0,550,0,0,0
