pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"1,213",0,0,0
2330.0,0,"15,768",0,0,0
2429.0,0,9,0,0,0
2430.0,0,742,0,0,0
2540.0,0,30,0,0,0
2640.0,0,71,0,0,0
3282.0,0,8,0,0,0
3299.0,0,3,0,0,0
4190.0,0,4,0,0,0
5190.0,0,50,0,0,0
5220.0,0,219,0,0,0
5240.0,0,1,0,0,0
5290.0,0,25,0,0,0
5360.0,0,9,0,0,0
5370.0,0,6,0,0,0
5480.0,0,142,117,0,0
5540.0,0,24,0,0,0
6134.0,0,45,"1,136",0,0
6885.0,0,0,2,0,0
6887.0,0,283,0,0,0
6899.0,0,3,0,0,0
7110.0,0,54,0,0,0
7120.0,0,6,0,0,0
7210.0,0,8,5,0,0
7230.0,0,3,0,0,0
7400.0,0,116,86,0,0
7500.0,0,1,1,0,0
7600.0,0,11,0,0,0
7900.0,0,152,90,0,0
