pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"524,906",0,"148,935",0
1200.0,0,0,0,"27,560",0
2330.0,0,"84,155","15,597","35,102",0
2340.0,"19,287",0,"35,383","16,203","9,861"
2430.0,"146,306",0,"462,686","9,150",0
2540.0,0,"7,944","31,078",0,0
3275.0,0,0,0,0,"19,074"
3299.0,0,0,0,"69,124","26,455"
4322.0,0,"2,093,332","22,964",0,0
4331.0,0,0,0,"62,465",0
4410.0,0,"4,185,263","52,030","289,319",0
4420.0,0,0,0,0,"4,000"
4782.0,0,0,0,"16,561",0
4860.0,0,0,0,"219,683",0
4900.0,0,0,"76,031","350,750","70,493"
5220.0,0,0,0,"811,048",0
5330.0,0,0,0,"4,600",0
7110.0,0,0,0,"70,251",0
