pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"9,112",198,0,0
2330.0,36,"3,829",821,0,0
2640.0,0,83,0,0,0
2990.0,0,24,0,0,0
3110.0,0,130,0,0,0
3220.0,0,2,0,0,0
3276.0,0,130,0,0,0
3282.0,0,6,0,0,0
4170.0,0,23,0,0,0
4189.0,0,218,15,0,0
4190.0,0,26,0,0,0
4331.0,0,31,20,0,0
4420.0,0,0,120,0,0
4900.0,0,129,0,0,0
5190.0,0,546,0,0,0
5220.0,0,32,20,0,0
5240.0,0,3,0,0,0
5290.0,0,164,16,0,0
5360.0,0,22,0,0,0
5370.0,0,1,0,0,0
5480.0,0,644,210,0,0
6134.0,0,0,"1,406",0,0
6835.0,0,0,495,0,0
6885.0,0,162,0,0,0
6887.0,0,89,0,0,0
7110.0,0,71,241,0,0
7210.0,0,123,60,0,0
7230.0,0,78,23,0,0
7400.0,0,465,16,0,0
7500.0,0,1,0,0,0
7900.0,0,"1,854",87,0,0
