pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"12,340",0,"222,584","228,880",0
2100.0,0,"5,114,439","14,398","11,577,530",0
2211.0,"36,539","260,008","1,475,115","56,039",0
2221.0,0,0,"31,784",0,0
2330.0,"28,838","415,261","1,001,986","259,197","7,142"
2340.0,"41,615","757,118","1,404,935","107,058","37,318"
2350.0,0,"35,449","16,403",0,0
2429.0,0,"80,135","269,311","5,517",0
2640.0,0,"3,804","62,332","279,925",0
2990.0,"192,429","52,990","106,824",0,0
3211.0,0,0,"8,190","39,239",0
3212.0,0,"7,351","108,843","138,733",0
3219.0,0,0,"1,654",0,0
3220.0,0,"2,928","12,405","40,489",0
3230.0,0,0,0,"9,830",0
3299.0,"4,714",0,0,0,0
4331.0,0,"19,016",0,0,0
4420.0,0,0,"2,900",0,0
4900.0,0,0,0,"188,296",0
6887.0,0,100,0,0,0
6888.0,0,"2,600",0,0,0
7110.0,0,0,0,"1,558",0
7900.0,481,28,452,0,0
