pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"40,228","39,729",285
1200.0,0,0,0,19,0
2211.0,0,"689,602",0,"145,504",0
2221.0,0,0,0,0,148
2330.0,0,"171,040",0,"16,685",0
2340.0,"5,779","370,087","367,705","103,586",0
2350.0,0,0,0,256,363
2410.0,0,0,0,"1,543",2
2429.0,0,"6,852",0,0,110
2430.0,0,"156,036",0,0,0
2540.0,0,0,0,0,60
2640.0,0,195,0,0,0
3110.0,0,0,0,"30,591",0
3120.0,0,0,0,8,0
3130.0,0,0,0,"22,089",0
3190.0,0,0,0,"12,176",156
3211.0,0,0,0,"1,500",0
3212.0,0,"2,854",0,0,86
3219.0,0,"953,768","357,422","19,363",27
3220.0,0,"12,471","86,057","467,469",33
3230.0,0,0,0,438,"2,230"
3240.0,0,0,0,450,20
3260.0,0,0,0,"34,996",26
3272.0,0,0,0,0,75
3274.0,0,"119,473",0,"6,614",2
3275.0,0,0,0,"10,169",833
3276.0,0,115,0,72,258
3282.0,0,0,0,19,273
3283.0,0,0,0,47,0
3284.0,0,0,0,151,0
3285.0,0,0,0,234,306
3286.0,0,12,0,"6,224","22,656"
3291.0,0,0,0,135,98
3292.0,0,0,0,0,"1,136"
3293.0,0,0,0,102,"2,146"
3297.0,0,0,0,0,510
3298.0,0,0,"1,512",0,0
3299.0,0,0,0,"1,546","4,397"
4110.0,0,0,0,7,20
4170.0,0,285,0,"28,396","1,329"
4189.0,0,"3,448",0,"141,740","68,382"
4190.0,0,0,0,16,"1,168"
4225.0,0,0,"22,117",40,"513,521"
4310.0,0,0,0,33,0
4322.0,0,0,0,0,116
4323.0,0,0,0,"293,168",0
4331.0,0,"10,798",747,45,119
4680.0,0,0,0,0,944
4741.0,0,0,0,298,0
4782.0,0,0,0,0,934
4900.0,0,0,0,"218,844","7,625"
5120.0,0,0,0,971,"40,019"
5190.0,0,0,0,667,"1,064"
5210.0,0,0,0,0,869
5220.0,0,0,0,26,0
5240.0,0,0,0,462,5
5290.0,0,"9,097",0,"3,788",119
5312.0,0,0,0,130,0
5315.0,0,0,0,"1,225",0
5320.0,0,0,0,"23,936",251
5330.0,0,0,0,"54,232",94
5360.0,0,24,0,"19,533",22
5370.0,0,6,0,"15,054",854
5390.0,0,"1,940",0,"1,509",50
5421.0,0,0,0,133,"2,627"
5422.0,0,0,0,"3,740",20
5429.0,0,0,0,171,"31,839"
5480.0,0,1,0,"56,941","1,195"
5540.0,0,0,0,"22,849","2,083"
6134.0,0,0,0,29,2
6136.0,0,0,0,6,0
6241.0,0,0,0,"29,817",0
6442.0,0,0,0,332,"3,344"
6590.0,0,0,0,"104,412","12,780"
6653.0,0,0,0,0,16
6654.0,0,0,0,417,301
6747.0,0,0,0,48,6
6782.0,0,0,0,5,"9,258"
6811.0,0,0,0,0,"52,891"
6817.0,0,0,0,0,"17,412"
6822.0,0,0,0,0,9
6835.0,0,0,0,66,0
6838.0,0,0,0,0,55
6839.0,0,0,0,"13,823","13,347"
6857.0,0,0,0,0,148
6858.0,0,0,0,18,6
6871.0,0,0,0,0,6
6885.0,0,0,0,14,11
6888.0,0,0,0,0,1
6889.0,0,0,0,242,917
6891.0,0,0,0,"6,842","10,563"
6893.0,0,0,0,0,"8,126"
6894.0,0,0,0,22,339
6899.0,0,10,0,0,0
7110.0,0,725,0,"24,906","6,412"
7120.0,0,0,0,"11,616","3,188"
7210.0,0,0,0,"5,071","2,066"
7220.0,0,0,0,3,124
7230.0,0,0,0,35,120
7300.0,0,0,"1,687",30,450
7400.0,0,"1,239",0,"24,697",91
7500.0,0,0,0,"36,288","2,932"
7600.0,0,0,0,"26,695","1,264"
7900.0,0,22,0,"105,212","1,624"
9900.0,0,0,0,"32,307","18,887"
