pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"4,685,343",0,"371,301",0
2211.0,"199,550","14,623,180","29,680","263,988","1,109"
2330.0,"4,301","3,515,303","59,474","27,676","1,439"
2340.0,0,"275,502","30,200",0,0
2350.0,0,"123,052",0,0,197
2429.0,0,0,0,"30,924",0
2430.0,0,"448,005",0,0,57
2540.0,0,"341,596",0,"27,404","2,543"
2640.0,0,0,0,"266,821",0
3110.0,0,"25,180","200,461","227,814",0
3120.0,0,0,0,"31,669",0
3130.0,0,0,0,"56,339",0
3190.0,0,"22,302","1,053,022","49,977","4,720,192"
3219.0,0,0,0,0,17
3220.0,0,"4,927",0,41,0
3230.0,0,0,0,260,0
3240.0,0,0,0,183,0
3250.0,0,0,0,347,0
3260.0,0,0,0,16,0
3271.0,0,"2,994,166",0,0,0
3272.0,0,0,0,"33,070","34,424"
3273.0,0,0,0,"1,776,755",0
3274.0,0,"64,832",0,22,0
3275.0,0,0,0,"10,461","1,391"
3276.0,0,0,0,"146,461","342,285"
3279.0,0,0,0,66,0
3281.0,0,0,0,6,0
3282.0,0,0,0,321,37
3283.0,0,0,0,193,0
3284.0,0,0,0,"5,832",20
3285.0,0,0,0,"1,759","8,398"
3286.0,0,0,0,"2,245",998
3291.0,0,0,0,146,5
3292.0,0,0,0,0,4
3293.0,0,0,0,42,16
3297.0,0,0,0,0,"1,402"
3299.0,0,0,0,"14,327","11,741"
4150.0,0,0,0,0,2
4170.0,0,0,0,"1,286",317
4189.0,0,0,0,"8,354",591
4190.0,0,0,0,565,0
4225.0,0,0,0,37,"17,714"
4310.0,0,"32,635",0,"60,452",2
4322.0,0,0,0,"1,549,845",0
4323.0,0,0,0,"518,167",0
4327.0,0,0,"2,652,133","91,575","4,319"
4331.0,0,0,0,"858,125",7
4335.0,0,"6,143",0,0,0
4410.0,0,"10,129",0,0,0
4420.0,0,0,0,800,"188,648"
4515.0,0,0,0,67,0
4650.0,0,0,"13,266","91,616",0
4680.0,0,0,0,107,"1,142"
4690.0,0,0,0,21,0
4741.0,0,0,0,"527,750",0
4860.0,0,"27,067",0,"370,560",0
4900.0,0,0,0,"247,920",602
5120.0,0,0,0,"1,316",66
5190.0,0,0,0,"3,968",819
5210.0,0,0,0,0,353
5220.0,0,"221,706",0,"595,439",96
5240.0,0,0,0,"2,760",90
5290.0,0,0,0,"22,453",327
5312.0,0,0,0,43,20
5320.0,0,0,0,"14,014","1,015"
5330.0,0,0,0,"68,375",21
5360.0,0,0,0,"44,805",308
5370.0,0,0,0,"103,605",41
5390.0,0,0,0,592,0
5421.0,0,0,0,"18,685",5
5422.0,0,0,0,"6,030",8
5429.0,0,0,0,259,"426,709"
5480.0,0,0,0,"22,836","7,594"
5540.0,0,0,0,"14,816",56
6134.0,0,0,0,740,0
6136.0,0,0,0,"2,180",0
6442.0,0,0,0,"1,115",0
6590.0,0,0,0,94,0
6653.0,0,0,0,"1,701","3,429"
6654.0,0,0,0,"6,611",11
6747.0,0,"40,150",0,66,0
6781.0,0,0,0,0,"303,177"
6782.0,0,0,0,7,"97,001"
6811.0,0,0,0,23,2
6822.0,0,0,0,24,0
6835.0,0,0,0,161,0
6838.0,0,0,0,0,"17,308"
6839.0,0,0,0,206,"25,667"
6856.0,0,0,0,0,9
6857.0,0,0,0,"28,683",24
6858.0,0,0,0,"72,236","27,917"
6872.0,0,0,0,9,0
6885.0,0,0,0,167,672
6888.0,0,0,0,0,42
6889.0,0,0,0,"16,240","11,194"
6891.0,0,0,0,17,0
6899.0,0,0,0,33,0
7110.0,0,0,20,"25,221","1,932"
7120.0,0,0,0,"4,208",728
7210.0,0,0,0,"18,251","36,569"
7230.0,0,0,0,27,283
7300.0,0,0,0,11,0
7400.0,0,0,0,"1,800",102
7500.0,0,0,0,"5,254",81
7600.0,0,0,0,"8,368",158
7900.0,0,0,0,"53,301","1,692"
9900.0,0,0,0,"7,103","1,425"
