pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,0,3
2211.0,0,0,0,3,"1,343"
2330.0,0,0,0,0,"2,997"
2350.0,0,0,0,0,109
2410.0,0,0,0,15,2
2429.0,0,0,0,0,258
2430.0,0,0,0,0,161
2540.0,0,0,0,0,206
2640.0,0,0,0,2,87
3110.0,0,0,0,0,"1,010"
3130.0,0,0,0,0,1
3190.0,0,0,0,0,136
3211.0,0,0,0,0,60
3219.0,0,0,0,0,35
3220.0,0,0,0,0,156
3230.0,0,0,0,0,165
3240.0,0,0,0,13,136
3250.0,0,0,0,0,15
3260.0,0,0,0,0,369
3272.0,0,0,0,0,59
3273.0,0,0,0,119,229
3274.0,0,0,0,0,32
3275.0,0,0,0,471,"1,899"
3276.0,0,0,0,1,"1,043"
3279.0,0,0,0,0,392
3281.0,0,0,0,0,329
3282.0,0,0,0,3,"2,465"
3283.0,0,0,0,16,205
3284.0,0,0,0,52,328
3285.0,0,0,0,894,"3,289"
3286.0,0,0,0,483,"1,783"
3291.0,0,0,0,0,44
3292.0,0,0,0,11,900
3293.0,0,0,0,0,3
3297.0,0,0,0,3,452
3299.0,0,0,0,10,"9,408"
4110.0,0,0,0,0,2
4150.0,0,0,0,27,12
4170.0,0,0,0,0,368
4189.0,0,0,0,22,"4,373"
4190.0,0,0,0,0,104
4225.0,0,0,0,27,4
4310.0,0,0,0,52,34
4322.0,0,0,0,"4,251",46
4323.0,0,0,0,0,249
4331.0,0,0,0,"1,170",818
4420.0,0,0,0,"11,023",0
4515.0,0,0,0,5,0
4650.0,0,0,0,0,13
4680.0,0,0,0,23,32
4741.0,0,0,0,0,6
4782.0,0,0,0,0,220
4900.0,0,0,0,88,"1,546"
5120.0,0,0,0,4,"5,713"
5190.0,0,0,0,196,"3,853"
5220.0,0,0,0,0,"6,968"
5240.0,0,0,0,112,"1,053"
5290.0,0,0,0,"1,216","8,274"
5312.0,0,0,0,1,0
5320.0,0,0,0,0,820
5330.0,0,0,0,0,265
5360.0,0,0,0,4,"2,514"
5370.0,0,0,0,"1,659","2,172"
5390.0,0,0,0,1,520
5421.0,0,0,0,2,31
5422.0,0,0,0,26,603
5429.0,0,0,0,"3,951",70
5480.0,0,0,0,979,"22,598"
5540.0,0,0,0,3,"3,154"
6134.0,0,0,0,1,19
6136.0,0,0,0,184,33
6241.0,0,0,0,0,925
6344.0,0,0,0,0,18
6442.0,0,0,0,0,"2,980"
6445.0,0,0,0,57,0
6590.0,0,0,0,0,50
6653.0,0,0,0,130,"1,513"
6654.0,0,0,0,"2,017","10,697"
6746.0,0,0,0,0,"4,394"
6747.0,0,0,0,157,"5,087"
6782.0,0,0,0,0,285
6811.0,0,0,0,0,123
6817.0,0,0,0,4,98
6822.0,0,0,0,1,334
6838.0,0,0,0,0,1
6839.0,0,0,0,44,91
6856.0,0,0,0,1,211
6857.0,0,0,0,243,183
6858.0,0,0,0,"2,574","1,585"
6861.0,0,0,0,7,42
6871.0,0,0,0,110,15
6872.0,0,0,0,27,0
6885.0,0,0,0,"7,926",749
6888.0,0,0,0,0,62
6889.0,0,0,0,647,"12,343"
6891.0,0,0,0,"1,840",655
6893.0,0,0,0,0,19
6894.0,0,0,0,0,10
6899.0,0,0,0,23,984
7110.0,0,0,0,"1,601","9,279"
7120.0,0,0,0,"2,187","23,680"
7210.0,0,0,0,"2,364","33,104"
7220.0,0,0,0,0,57
7230.0,0,0,0,12,439
7300.0,0,0,0,0,3
7400.0,0,0,0,134,"2,423"
7500.0,0,0,0,"15,122","29,424"
7600.0,0,0,0,442,"6,276"
7900.0,0,0,0,"15,443","29,156"
9900.0,0,0,0,"2,500","60,646"
