pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,127,0
2211.0,"102,640","434,111",0,"4,982,787",0
2221.0,690,"1,089,526",0,"98,044",0
2330.0,"33,785","3,821,062","25,794","1,662,094",34
2340.0,"191,696","451,892","17,155","2,027",0
2350.0,640,0,0,271,0
2410.0,0,0,0,2,0
2429.0,0,0,0,"178,648",32
2430.0,0,"174,806",0,3,0
2540.0,0,0,0,"68,020",24
2640.0,0,0,0,"3,898,094",0
3190.0,0,0,0,12,96
3211.0,0,0,0,"1,386",0
3219.0,0,0,0,2,99
3220.0,0,"654,673",0,"112,531",42
3230.0,0,0,0,"65,047",44
3240.0,0,0,0,97,232
3250.0,0,0,0,444,0
3260.0,0,0,0,948,55
3272.0,0,0,0,1,0
3274.0,0,"1,925",0,"13,670",12
3275.0,0,0,0,486,727
3276.0,0,"7,687",0,"1,857",121
3279.0,0,0,0,485,16
3281.0,0,0,0,22,0
3282.0,0,0,0,"1,304","2,297"
3283.0,0,0,0,353,"4,141"
3284.0,0,0,0,360,204
3285.0,0,0,0,"1,808","2,697"
3286.0,0,0,0,"12,428","31,039"
3291.0,0,0,0,84,36
3292.0,0,0,0,"19,284","2,598"
3293.0,0,0,0,44,0
3297.0,0,0,0,87,238
3298.0,0,0,0,14,0
3299.0,0,0,0,"8,139",738
4110.0,0,0,0,239,118
4150.0,0,0,0,0,142
4161.0,0,0,0,23,10
4170.0,0,"10,559",0,161,"5,727"
4189.0,0,"31,153",0,"7,649","29,308"
4190.0,0,0,0,"2,057",24
4225.0,0,0,0,64,"224,184"
4310.0,0,0,0,"12,578",136
4322.0,0,0,0,142,0
4323.0,0,0,0,"175,329",3
4331.0,0,0,0,"1,033",12
4420.0,0,"2,000","55,650",40,"550,747"
4515.0,0,0,0,887,14
4650.0,0,0,0,653,281
4670.0,0,0,0,0,22
4680.0,0,0,0,137,"7,997"
4690.0,0,0,0,0,52
4782.0,0,0,0,57,56
4900.0,0,0,0,"796,065",470
5110.0,0,0,0,0,181
5120.0,0,0,0,"10,565","16,771"
5190.0,0,0,0,"12,390","1,753"
5220.0,0,"639,268",0,"91,715",0
5240.0,0,0,0,"9,566","3,545"
5290.0,0,0,0,"50,678","1,078"
5312.0,0,0,0,670,0
5320.0,0,0,0,224,"9,702"
5330.0,0,0,0,383,"2,626"
5360.0,0,0,0,"2,084",16
5370.0,0,0,0,"3,742",55
5390.0,0,0,0,"1,091",220
5421.0,0,0,0,"2,352",765
5422.0,0,0,0,"5,497",258
5429.0,0,0,0,374,"231,905"
5480.0,0,0,0,"46,780","32,148"
5540.0,0,0,0,"4,077",931
6134.0,0,0,0,"88,421","6,645"
6136.0,0,0,0,"18,263","7,228"
6241.0,0,0,0,66,0
6344.0,0,0,0,6,0
6442.0,0,0,0,428,0
6521.0,0,0,0,0,18
6522.0,0,0,0,"1,237",135
6534.0,0,0,0,70,0
6590.0,0,0,0,144,0
6653.0,0,0,0,"79,327",70
6654.0,0,0,0,"17,555",198
6746.0,0,0,0,60,0
6747.0,0,0,0,"3,448",642
6782.0,0,0,0,232,3
6811.0,0,0,0,"1,164",94
6817.0,0,0,0,262,0
6822.0,0,0,0,"1,373","3,571"
6835.0,0,0,0,"3,631",120
6838.0,0,0,0,"2,777",0
6839.0,0,0,0,724,"45,939"
6856.0,0,0,0,38,0
6857.0,0,0,0,930,286
6858.0,0,0,0,"8,394",20
6861.0,0,0,0,0,109
6871.0,0,0,0,601,0
6872.0,0,0,0,476,0
6885.0,0,0,0,"128,671",183
6888.0,0,0,0,"6,877",18
6889.0,0,0,0,"17,025","21,392"
6893.0,0,0,0,117,131
6894.0,0,0,0,156,89
6899.0,0,0,0,406,591
7110.0,0,500,120,"19,351","13,123"
7120.0,0,0,0,"13,595","4,535"
7210.0,0,500,0,"25,191","25,032"
7220.0,0,0,0,43,340
7230.0,0,0,0,"7,067",243
7300.0,0,0,0,116,20
7400.0,0,0,0,"7,690","1,972"
7500.0,0,0,0,"30,972","5,755"
7600.0,0,0,0,"33,714","4,012"
7900.0,0,"155,560","105,422","118,694","11,139"
9900.0,0,0,0,"22,278","9,290"
