pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"407,939",0,0,0
2330.0,0,"106,215","13,250",0,0
2429.0,0,"2,953",0,0,0
2430.0,0,"14,621",0,0,0
3276.0,0,"1,377",0,0,0
4322.0,0,"17,694",0,"386,352",0
4331.0,0,"10,979",0,0,0
4335.0,0,"6,545",0,0,0
4420.0,0,0,"80,858",0,0
5120.0,0,223,0,0,0
5190.0,0,259,0,0,0
5220.0,0,0,0,"174,198",0
5290.0,0,0,0,"23,424",0
5360.0,0,"3,052",0,0,0
5390.0,0,"1,500",0,0,0
5480.0,0,0,"1,606",0,0
6241.0,0,0,0,0,"2,003"
6442.0,0,0,0,0,"1,320"
6590.0,0,0,0,0,728
6653.0,0,0,0,0,463
6654.0,0,0,0,0,"8,186"
6811.0,0,0,0,0,"62,271"
6889.0,0,0,0,0,"1,458"
7900.0,0,0,0,11,0
9900.0,0,0,0,0,"2,562"
