pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,336,19
2211.0,0,0,0,3,63
2221.0,0,0,0,0,457
2330.0,0,0,4,574,"3,073"
2340.0,0,"605,483",0,0,0
2350.0,0,0,"2,020",582,"3,676"
2410.0,0,0,0,"12,293",273
2429.0,0,0,0,"3,597","25,122"
2430.0,0,4,0,12,27
2540.0,0,0,0,326,"1,991"
2640.0,0,0,24,978,705
2990.0,0,0,"1,631",0,0
3110.0,0,0,0,"10,748",53
3120.0,0,0,0,21,21
3130.0,0,0,0,359,1
3190.0,0,"1,139","5,227","16,533","12,073"
3211.0,0,0,0,673,653
3212.0,0,0,0,0,47
3219.0,0,0,0,757,"2,261"
3220.0,0,0,0,"7,079","2,993"
3230.0,0,0,0,"35,246","2,592"
3240.0,0,0,0,"8,453","6,382"
3250.0,0,0,0,"7,727","2,495"
3260.0,0,0,0,"2,176","3,161"
3272.0,0,0,0,95,230
3273.0,0,0,0,386,324
3274.0,0,0,0,"1,747",450
3275.0,0,0,0,"22,313","12,864"
3276.0,0,0,0,"49,103","13,027"
3279.0,0,0,0,"5,441","1,774"
3281.0,0,0,0,"1,438","6,389"
3282.0,0,53,481,"6,396","9,052"
3283.0,0,0,0,"1,645","1,649"
3284.0,0,0,0,"7,386","9,811"
3285.0,0,0,753,"13,713","35,553"
3286.0,0,0,35,"120,309","228,808"
3291.0,0,0,304,"4,917","2,038"
3292.0,0,0,1,"33,847","20,159"
3293.0,0,0,0,"3,825",2
3297.0,0,0,0,687,"3,522"
3298.0,0,0,0,445,29
3299.0,0,328,"2,304","15,837","28,440"
4110.0,0,0,0,"3,179",260
4150.0,0,0,0,"10,071","10,559"
4161.0,0,0,0,756,"1,016"
4170.0,0,0,0,"17,845","134,283"
4189.0,0,"1,576","2,068","154,472","130,182"
4190.0,0,12,338,"18,165","5,210"
4225.0,0,0,0,"20,954","1,475,021"
4310.0,0,0,0,"57,350","1,132"
4322.0,0,0,0,"1,809",22
4323.0,0,0,0,51,159
4331.0,0,"199,341",0,"8,159","2,035"
4410.0,0,0,0,20,0
4420.0,0,"1,729",0,51,"948,155"
4515.0,0,0,0,197,22
4630.0,0,0,0,0,219
4650.0,0,0,0,"6,234",680
4680.0,0,18,0,"1,182","116,560"
4690.0,0,0,0,"8,877",921
4741.0,0,0,0,910,6
4782.0,0,0,0,"2,699","21,989"
4860.0,0,0,0,12,66
4900.0,0,0,125,"40,408","125,882"
5110.0,0,0,0,205,"2,023"
5120.0,0,0,0,"137,135","26,249"
5190.0,0,"1,425","1,110","101,037","35,058"
5210.0,0,0,0,65,1
5220.0,0,0,0,"26,146",56
5240.0,0,0,18,"373,280","27,742"
5290.0,0,0,139,"186,209","9,092"
5312.0,0,0,0,"2,378",148
5315.0,0,0,0,"1,248",161
5320.0,0,0,0,"10,878","5,322"
5330.0,0,0,0,"25,800","11,076"
5360.0,0,0,2,"13,542","1,605"
5370.0,0,21,"1,662","52,647","2,720"
5390.0,0,0,0,"19,404",487
5421.0,0,0,0,"11,424","1,577"
5422.0,0,0,0,"29,865","6,141"
5429.0,0,0,0,"3,252","234,987"
5480.0,0,"2,238","7,946","325,267","43,702"
5540.0,0,0,0,"62,418","7,649"
6134.0,0,67,0,"21,426","31,352"
6136.0,0,0,0,"21,991","38,117"
6241.0,0,0,0,"3,686","9,729"
6344.0,0,0,0,"7,597","17,841"
6442.0,0,0,"37,574","97,095","259,008"
6443.0,0,0,0,606,"1,003"
6445.0,0,0,0,0,71
6447.0,0,0,0,0,"1,269"
6521.0,0,0,0,384,"1,748"
6522.0,0,0,0,"75,627","34,116"
6534.0,0,0,0,111,0
6590.0,0,0,0,"24,579","10,376"
6653.0,0,0,0,"84,768","14,924"
6654.0,0,"7,861","16,340","166,835","529,114"
6746.0,0,0,25,"5,288","1,970"
6747.0,0,12,167,"33,005","62,465"
6781.0,0,24,"3,608","2,424","329,054"
6782.0,0,"1,362","4,454","67,719","263,105"
6811.0,0,0,"21,426","97,630","584,083"
6817.0,0,0,0,"2,427","40,579"
6822.0,0,0,"48,147","29,195","185,453"
6835.0,0,0,0,"10,145","6,859"
6838.0,0,0,0,621,408
6839.0,0,"6,361","1,655","3,451","113,402"
6856.0,0,0,0,"7,582",211
6857.0,0,"5,569",0,"89,040","1,039,649"
6858.0,0,0,18,"162,517","37,198"
6861.0,0,22,22,"12,793",807
6865.0,0,0,0,"11,577",460
6871.0,0,417,901,"182,292","4,551"
6872.0,0,0,0,"40,382",609
6885.0,0,"1,360","17,883","548,201","449,739"
6887.0,0,0,281,0,0
6888.0,0,0,0,"74,314","95,383"
6889.0,0,"4,508","247,572","212,414","408,561"
6891.0,0,0,"1,069",782,56
6893.0,0,0,0,"15,178","52,840"
6894.0,0,0,0,"12,556",459
6899.0,0,"2,165","20,860","19,442","18,643"
7110.0,679,"16,389","24,121","206,529","64,735"
7120.0,0,404,521,"323,009","44,644"
7210.0,0,"10,461","39,933","128,282","75,672"
7220.0,0,0,0,642,"58,445"
7230.0,0,109,47,"1,800",895
7300.0,0,0,"3,281","1,269",453
7400.0,0,"26,306","25,479","82,356","33,820"
7500.0,0,0,0,"279,664","92,347"
7600.0,0,9,303,"271,311","128,384"
7900.0,0,"47,396","483,028","1,291,470","368,342"
8900.0,0,189,0,0,0
9900.0,0,670,"6,435","265,439","459,131"
