pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"2,495",3,0,0
2330.0,0,"3,514",0,0,0
2640.0,0,65,0,0,0
2990.0,0,39,0,0,0
3282.0,0,39,0,0,0
3286.0,0,6,0,0,0
3293.0,0,168,0,0,0
3299.0,0,417,1,0,0
4150.0,0,2,6,0,0
4170.0,0,17,95,0,0
4189.0,0,330,6,0,0
4190.0,0,252,1,0,0
4410.0,0,0,10,0,0
4420.0,0,0,24,0,0
4900.0,0,90,0,0,0
5190.0,0,156,53,0,0
5220.0,0,648,0,0,0
5240.0,0,44,0,0,0
5290.0,0,"1,923",6,0,0
5360.0,0,79,0,0,0
5370.0,0,4,0,0,0
5480.0,0,922,153,0,0
5540.0,0,86,0,0,0
6134.0,0,73,"4,358",0,0
6136.0,0,2,503,0,0
6653.0,0,0,17,0,0
6835.0,0,0,78,0,0
6885.0,0,409,2,0,0
6887.0,0,"1,208",0,0,0
6889.0,0,670,0,0,0
7110.0,0,736,441,0,0
7120.0,0,86,14,0,0
7210.0,0,246,176,0,0
7230.0,0,78,84,0,0
7400.0,0,148,6,0,0
7500.0,0,10,0,0,0
7600.0,0,67,0,0,0
7900.0,0,"1,258",405,0,0
8900.0,0,0,268,0,0
