pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,0,"28,410",0,0
2100.0,0,"5,927",0,0,0
2330.0,0,"3,848","28,814",0,0
2340.0,0,"316,585","92,008",0,0
2350.0,0,"10,099",0,0,0
2429.0,0,0,"57,917",0,0
2540.0,0,0,"12,469",0,0
3110.0,0,"120,620","2,316",0,0
3120.0,0,"4,608",0,0,0
3190.0,0,"5,980",0,0,0
3211.0,0,"153,500",0,0,0
3219.0,0,"241,430","12,832",0,0
3220.0,0,"129,798","374,080",0,0
3230.0,0,"4,590",0,0,0
3240.0,0,0,"297,169",0,0
3260.0,0,"103,912","25,321",0,0
3273.0,0,"134,920",0,0,0
3274.0,0,"15,730",0,0,0
3286.0,0,0,"1,210",0,0
4331.0,0,"94,600","1,431,819",0,0
6522.0,0,0,"1,512",0,0
