pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"21,597,044","93,099",0,"775,805","17,348,299"
1200.0,"688,880","1,172,996","13,300","314,262","492,760"
2100.0,0,0,"17,748",0,0
2211.0,"358,357",0,0,"27,502","32,146"
2330.0,"302,340","4,557","45,439","366,928","71,598"
2340.0,"261,924","9,841",0,"562,440","102,716"
2350.0,"8,439","1,590",0,0,0
2429.0,"18,449",0,0,0,0
2430.0,"702,172",0,"6,800","41,768","43,187"
2540.0,"678,566","53,014","19,929","160,682","557,977"
2640.0,"15,327",0,0,0,0
2990.0,"19,814","13,068",0,0,0
3110.0,0,"6,263",0,"2,204",0
3120.0,0,"1,490","1,665",0,0
3130.0,0,0,0,"305,806","27,732"
3190.0,0,"3,088",0,"5,079",0
3212.0,"7,784",0,0,"48,178",0
3219.0,"19,843","6,080",0,"18,039",0
3220.0,"11,495",0,0,0,0
3230.0,0,0,0,"2,435",0
3250.0,0,0,0,0,0
3260.0,0,0,0,0,0
3272.0,0,0,0,0,0
3274.0,0,0,0,0,0
3275.0,0,0,0,"137,741","92,151"
3276.0,"222,185",0,"3,600","81,022","390,669"
3282.0,0,0,0,"76,581",0
3284.0,0,0,0,"1,241",0
3285.0,0,0,0,0,0
3286.0,0,0,0,17,0
3297.0,0,0,0,0,0
3299.0,0,0,0,"12,787",0
4170.0,4,0,0,0,0
4189.0,14,0,0,"100,704",0
4225.0,0,0,0,"117,784","36,919"
4310.0,"29,903",0,0,23,0
4322.0,"22,836,370",0,0,"3,018,974","2,797,002"
4323.0,"476,651","239,670",0,"27,127","110,599"
4331.0,"2,329,325",0,"1,800","2,319,486","577,021"
4335.0,"25,867",0,0,0,0
4338.0,"1,283",0,0,0,0
4410.0,"43,089,304","145,267","24,713","4,486,833","7,410,003"
4420.0,"103,739","157,803","1,640","16,046",0
4650.0,"3,507","67,196",0,0,0
4670.0,"3,769",0,0,0,"4,788"
4680.0,0,"31,452",0,0,0
4690.0,0,0,0,"82,639","149,602"
4741.0,0,0,0,"2,055",0
4782.0,0,"14,305",0,"486,164","191,584"
4860.0,"305,723","97,593","387,424","1,269,747","5,800"
4900.0,"582,380","1,451","1,674","4,221,099","881,396"
5120.0,0,0,0,6,0
5190.0,0,0,0,0,0
5210.0,0,0,"3,314",0,0
5220.0,"3,266,673",0,0,"3,302,494","258,781"
5240.0,0,0,0,0,0
5290.0,25,0,0,"31,537",0
5312.0,"47,731","63,046",0,"146,839",0
5315.0,0,0,0,"17,276",0
5320.0,"6,268","78,676","5,852","1,259,287","55,162"
5330.0,"130,248","17,540","308,912","945,842",0
5360.0,"11,966","7,784","1,445","276,520",0
5370.0,17,0,0,"17,186",0
5390.0,"538,811","26,387","150,128","5,003",0
5421.0,0,0,0,"1,765",0
5422.0,0,0,0,"24,098",0
5429.0,0,0,0,"1,806",0
5480.0,"28,825","10,532","5,594","364,481",0
5540.0,0,0,0,255,0
6134.0,0,0,0,0,0
6241.0,"106,980",0,"60,036","101,439","2,032,850"
6344.0,0,0,"108,945",0,"996,787"
6443.0,0,0,0,"3,211","6,614"
6445.0,0,0,0,"132,810",0
6522.0,"1,635",0,"4,814",0,"1,148,341"
6534.0,0,0,0,0,"19,999"
6590.0,0,"25,942",0,"23,401",0
6654.0,0,0,"1,667",0,"83,965"
6747.0,0,0,0,"11,176",0
6782.0,0,"9,315",0,0,"46,981"
6822.0,0,0,0,0,0
6885.0,0,0,0,0,0
6887.0,0,0,0,0,0
6889.0,0,0,0,"22,886","39,708"
6899.0,0,0,0,72,"63,980"
7110.0,"18,306",0,0,"241,888","6,045"
7120.0,17,0,0,"27,159","5,512"
7210.0,33,0,0,74,0
7230.0,0,0,0,17,0
7400.0,11,0,0,"1,412",0
7500.0,726,0,0,770,0
7600.0,0,0,0,"1,042",0
7900.0,27,0,0,248,992
8900.0,30,0,0,0,0
9900.0,0,0,0,"34,894",0
