pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,"4,012","14,221","2,013",0,0
2330.0,745,"7,501",294,0,0
2340.0,0,659,0,0,0
2640.0,0,488,106,0,0
2990.0,0,476,"3,440",0,0
3220.0,0,41,2,0,0
3282.0,0,27,1,0,0
3286.0,0,76,0,0,0
3299.0,0,0,167,0,0
4170.0,0,11,0,0,0
4189.0,0,"1,105",19,0,0
4190.0,0,5,0,0,0
4420.0,0,0,409,0,0
4900.0,0,293,0,0,0
5190.0,0,1,0,0,0
5220.0,0,"1,048",0,0,0
5240.0,0,182,1,0,0
5290.0,0,"2,212",21,0,0
5360.0,0,38,0,0,0
5370.0,0,144,0,0,0
5480.0,0,"1,703",23,0,0
5540.0,0,320,0,0,0
6134.0,0,0,0,0,"1,199"
6885.0,0,449,0,0,0
6887.0,0,413,0,0,0
7110.0,0,"1,059",436,0,0
7120.0,0,15,3,0,0
7210.0,0,800,69,0,0
7230.0,0,18,6,0,0
7400.0,0,708,18,0,0
7500.0,0,9,0,0,0
7900.0,0,162,349,0,0
8900.0,0,0,315,0,0
