pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,23,206
2100.0,0,990,"14,090","422,568","94,073"
2211.0,0,0,185,1,"113,976"
2221.0,0,"6,134","1,419",33,"3,454"
2330.0,0,"147,462","126,232","14,560","68,960"
2340.0,"68,183","582,876","275,473",0,"96,911"
2350.0,0,0,"3,460","165,948","16,704"
2410.0,0,0,0,115,"13,045"
2429.0,0,0,0,204,"11,921"
2430.0,0,"12,104",0,90,15
2540.0,0,0,0,0,"1,111,057"
2640.0,0,0,0,37,48
2990.0,0,"3,924",0,0,0
3110.0,0,0,0,43,23
3130.0,0,0,0,0,"106,175"
3190.0,0,0,0,821,"5,993"
3211.0,0,0,0,"1,401","9,533"
3212.0,0,0,0,0,329
3219.0,0,0,0,314,"41,695"
3220.0,0,0,0,"28,608","56,086"
3230.0,0,0,0,"2,856","38,482"
3240.0,0,0,0,"1,075","23,109"
3250.0,0,0,0,443,"3,531"
3260.0,0,0,0,262,"29,025"
3271.0,0,"268,896","1,421,655",0,0
3272.0,0,0,"3,150",1,0
3274.0,0,0,0,0,"5,796"
3275.0,0,0,"2,764","2,531","156,426"
3276.0,0,"15,308",108,489,"2,898"
3279.0,0,0,0,216,41
3282.0,0,0,0,536,"15,141"
3283.0,0,0,0,23,0
3284.0,0,0,0,281,447
3285.0,0,0,0,803,"1,836"
3286.0,0,0,0,"8,495","24,633"
3291.0,0,0,0,49,874
3292.0,0,0,0,"3,893",138
3297.0,0,0,0,174,"9,043"
3298.0,0,0,0,0,"1,168"
3299.0,0,0,0,"4,480","5,799"
4110.0,0,0,0,75,37
4170.0,0,0,0,51,20
4189.0,0,0,0,"1,578",160
4190.0,0,0,0,"3,566",350
4225.0,0,0,0,325,674
4310.0,0,0,0,481,0
4322.0,0,0,0,"57,391",0
4323.0,0,0,0,0,288
4331.0,0,"150,495",0,66,"1,141"
4410.0,0,0,0,0,44
4420.0,0,0,0,24,0
4650.0,0,0,0,62,55
4670.0,0,"1,869",0,"9,087",0
4680.0,0,0,0,0,365
4690.0,0,0,0,0,970
4782.0,0,"50,921","74,344",262,"31,426"
4860.0,0,"23,628",0,0,0
4900.0,0,"50,752","9,002",104,"1,034"
5120.0,0,0,0,"5,985","20,592"
5190.0,0,10,214,"1,155",264
5220.0,0,722,"2,427",23,137
5240.0,0,0,0,"1,532","2,156"
5290.0,0,0,0,"3,996",318
5312.0,0,"3,460",0,40,0
5315.0,0,0,0,73,0
5320.0,0,0,0,475,37
5330.0,0,0,0,90,298
5360.0,0,0,0,902,82
5370.0,0,"4,401","10,348","2,350","1,497"
5390.0,0,0,0,"1,154",15
5421.0,0,0,0,583,2
5422.0,0,0,0,368,80
5429.0,0,0,0,190,742
5480.0,0,62,949,"6,535","1,704"
5540.0,0,0,0,"1,391",52
6134.0,0,0,0,13,0
6136.0,0,0,0,37,0
6241.0,0,0,0,26,"1,424,326"
6344.0,0,0,0,0,169
6442.0,0,0,0,45,"1,194"
6445.0,0,0,0,43,0
6447.0,0,0,0,0,"315,809"
6521.0,0,0,0,0,"3,530"
6522.0,0,0,0,0,"67,379"
6590.0,0,0,0,0,97
6653.0,0,0,0,39,"1,268"
6654.0,0,0,0,370,626
6746.0,0,0,0,41,0
6747.0,0,0,0,680,651
6782.0,0,0,0,119,586
6811.0,0,0,0,0,"1,160"
6817.0,0,0,0,85,17
6822.0,0,0,0,155,233
6835.0,0,0,0,20,0
6838.0,0,0,0,36,"24,999"
6839.0,0,0,0,294,505
6856.0,0,0,0,"259,115",0
6857.0,0,0,0,"35,082","6,970"
6858.0,0,0,0,184,392
6861.0,0,"315,502",0,"2,267",0
6871.0,0,0,0,"1,721",8
6872.0,0,0,0,462,0
6885.0,0,0,0,"10,305",122
6887.0,0,54,742,0,0
6888.0,0,"32,012","44,045","4,864",21
6889.0,0,0,0,"9,172","7,570"
6891.0,0,0,0,24,0
6893.0,0,0,0,0,"1,636"
6894.0,0,0,0,17,173
6899.0,0,0,0,127,"1,571"
7110.0,44,"32,746","104,155","60,458","15,906"
7120.0,522,0,522,"8,421","4,117"
7210.0,0,33,40,"20,542","3,231"
7220.0,0,0,0,187,122
7230.0,0,0,0,273,45
7300.0,0,0,0,104,9
7400.0,0,3,123,"1,118",93
7500.0,0,0,0,"1,331",704
7600.0,0,33,40,"5,240","5,305"
7900.0,0,0,0,"5,250","4,578"
8900.0,0,597,"18,140",0,0
9900.0,0,0,0,"25,946","4,699"
