pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,"28,931","15,228",33,"27,517"
2100.0,0,"94,195","69,731","10,014,591",0
2211.0,"12,300","275,158","1,059,738","91,299","289,877"
2221.0,0,"6,400","40,398",0,0
2330.0,"24,926","323,165","1,636,536","1,096,270","389,343"
2340.0,0,"128,734","888,728","659,072",0
2350.0,"15,647","238,757","579,809",0,"18,413"
2429.0,0,"164,276","455,191","89,731","7,846"
2430.0,0,"7,984","13,287",0,0
2540.0,0,"462,483","201,440","213,575","3,549,363"
2640.0,0,"128,766",0,0,0
2990.0,0,"17,274","15,931",0,0
3211.0,0,"7,051",0,0,0
3212.0,"4,391","367,935","14,118",0,0
3219.0,"3,768","54,403","397,757",0,"95,052"
3220.0,0,"6,185",0,0,"3,303"
3230.0,0,"5,600","4,200",0,0
3272.0,0,0,"3,800","73,294","3,568"
3273.0,0,0,0,"152,101",0
3274.0,0,"28,584",0,0,0
3276.0,0,"1,409","1,400",0,"787,470"
3297.0,0,"9,978",0,0,0
4189.0,0,987,0,"79,766","37,594"
4225.0,0,0,0,"205,010","2,962"
4310.0,0,0,0,"14,667",0
4322.0,0,0,0,"231,464",0
4335.0,0,"12,153",0,0,0
4670.0,0,"1,934",0,0,0
4690.0,0,0,"7,142",0,0
5110.0,0,0,0,"25,944",0
5120.0,0,0,0,"9,756","105,931"
5190.0,0,0,0,0,315
5220.0,0,"13,788",0,0,0
5290.0,0,0,0,12,0
5320.0,0,0,0,"496,952",0
5330.0,0,0,"2,800",0,0
5422.0,0,0,0,151,0
5480.0,0,0,0,0,48
5540.0,0,0,0,"31,531",91
6782.0,0,"20,762",0,0,0
6835.0,0,0,0,"11,989",0
6871.0,0,0,0,"57,418",0
6889.0,0,0,0,7,0
7110.0,0,0,79,"29,264",48
7120.0,0,0,0,0,"1,776"
7230.0,0,0,0,0,300
7400.0,0,0,0,"10,003",0
7500.0,0,0,0,125,0
7600.0,0,0,0,0,16
7900.0,0,0,0,0,"38,829"
8900.0,0,"775,211",0,0,0
9900.0,0,0,0,339,0
