pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,658,"11,373,568"
1200.0,0,0,0,"2,646",18
2211.0,0,"116,029","438,421",322,59
2221.0,0,0,0,0,150
2330.0,"8,161","153,774","18,089","10,423","8,998"
2340.0,"116,809","102,759","65,119",118,95
2350.0,"2,111",0,336,633,"17,881"
2410.0,0,0,0,"4,621","1,793"
2429.0,0,0,0,"7,396","12,314"
2430.0,0,"6,406",0,"2,476",304
2540.0,0,"5,542",0,"22,444","3,917"
2640.0,0,0,0,"2,201","167,909"
3110.0,0,"245,000",0,"242,811","279,973"
3120.0,0,0,0,"12,235",888
3130.0,0,0,0,"5,702",409
3190.0,"9,577","1,575","20,683","9,124","22,141"
3211.0,0,0,0,957,"6,779"
3212.0,0,0,0,242,"3,807"
3219.0,0,0,0,"11,012","5,671"
3220.0,0,"10,524","41,030","26,062","29,766"
3230.0,0,0,0,"63,893","31,980"
3240.0,0,0,0,"34,574","93,061"
3250.0,0,0,0,"18,049","24,264"
3260.0,0,0,0,"39,642","49,669"
3271.0,0,0,0,38,0
3272.0,0,0,0,"2,099","1,087"
3273.0,0,0,0,40,228
3274.0,0,"44,830","31,005","34,988","3,360"
3275.0,0,0,0,"85,002","80,133"
3276.0,0,0,0,"121,494","33,113"
3279.0,0,0,0,"8,690","8,561"
3281.0,0,0,0,"1,794","3,411"
3282.0,0,0,0,"33,082","34,334"
3283.0,0,0,0,"13,789","31,382"
3284.0,0,0,0,"21,787","83,380"
3285.0,0,0,0,"55,796","76,495"
3286.0,0,52,0,"253,855","361,517"
3291.0,0,0,0,"6,485","16,950"
3292.0,0,0,0,"56,358","75,624"
3293.0,0,0,0,"1,383",552
3297.0,0,0,0,"5,235","42,055"
3298.0,0,0,0,"5,810","2,001"
3299.0,0,0,0,"64,231","117,854"
4110.0,0,0,641,"125,150","2,150"
4150.0,0,0,0,"1,194","1,380,638"
4161.0,0,0,0,202,"1,272"
4170.0,0,0,0,"6,611","203,252"
4189.0,0,0,0,"183,270","539,728"
4190.0,0,0,95,"18,776","3,553"
4225.0,0,"2,217",0,"10,640","1,385,171"
4310.0,0,0,75,"158,729","23,980"
4322.0,0,0,"127,784","115,856",93
4323.0,0,"210,083",0,228,"4,412"
4331.0,0,"1,923,447",250,"12,760","2,685"
4410.0,0,0,0,229,49
4420.0,0,0,"94,238","1,321","161,504"
4515.0,0,0,0,53,0
4630.0,0,0,0,"1,153",204
4650.0,0,0,0,"15,236","4,107"
4670.0,0,0,0,"1,662",890
4680.0,0,0,0,"4,441","86,203"
4690.0,0,0,0,"12,326","1,679"
4741.0,0,0,0,221,2
4782.0,0,0,0,"4,675","23,446"
4860.0,0,0,0,63,203
4900.0,0,0,0,"407,103","15,778"
5110.0,0,0,0,"16,933","38,201"
5120.0,0,0,0,"149,879","348,352"
5190.0,0,"6,385",97,"116,496","74,046"
5210.0,0,0,0,207,390
5220.0,0,"7,016",0,"96,681","1,669"
5240.0,0,0,0,"85,597","21,272"
5290.0,"2,867","3,630",74,"363,670","51,582"
5312.0,0,0,0,"6,721",839
5315.0,0,0,0,"11,566","2,923"
5320.0,0,0,0,"29,999","39,923"
5330.0,0,0,0,"26,979","23,170"
5360.0,400,0,0,"92,587","25,497"
5370.0,0,0,0,"60,798","7,419"
5390.0,0,0,0,"15,607","6,758"
5421.0,0,0,0,"23,966","25,243"
5422.0,0,0,0,"90,288","23,627"
5429.0,0,0,0,"33,267","95,209"
5480.0,11,"5,723","1,561","593,824","214,988"
5540.0,0,0,"1,976","47,931","31,522"
6134.0,0,0,0,"83,032","3,903"
6136.0,0,0,0,"31,798","2,820"
6241.0,0,"246,800","9,900","1,398","430,889"
6344.0,0,"250,000","1,500","12,723","302,153"
6442.0,0,0,0,"10,022",469
6443.0,0,"24,000","7,000",133,"20,805"
6445.0,0,0,0,0,3
6447.0,0,0,0,68,"5,712"
6521.0,0,0,0,"4,825","27,787"
6522.0,0,"673,498","9,819","49,978","1,799,387"
6534.0,0,0,0,"2,915",537
6590.0,0,0,"104,300","13,438","483,835"
6653.0,0,0,0,"19,882","189,575"
6654.0,0,0,0,"128,332","282,649"
6746.0,0,0,0,"3,734","7,420"
6747.0,0,"7,597",0,"22,112","72,261"
6781.0,0,0,0,134,"7,627"
6782.0,0,0,"3,200","19,745","692,296"
6811.0,0,0,0,"24,780","278,764"
6817.0,0,0,0,"1,965","28,326"
6822.0,0,0,0,"6,709","21,507"
6835.0,0,0,0,"12,772","15,612"
6838.0,0,0,0,751,790
6839.0,0,0,0,"6,305","40,059"
6856.0,0,0,0,"52,159",429
