pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
3110.0,0,"12,756",0,0,0
3120.0,0,"4,658",0,0,0
3190.0,0,"3,290",0,0,0
3274.0,0,"90,052",0,0,0
3275.0,0,"21,948",0,0,0
4322.0,0,"90,177",0,0,0
4331.0,0,"18,343",0,0,0
4420.0,0,0,"27,092",0,0
4650.0,0,"1,594",0,0,0
5210.0,0,"6,669",0,0,0
5220.0,0,"42,450",0,0,0
5480.0,0,0,"8,485",0,0
6241.0,0,0,"6,288",0,0
6344.0,0,"32,261","33,489",0,0
6442.0,0,0,"26,596",0,0
6447.0,0,0,"4,273",0,0
6522.0,0,0,"122,920",0,0
6747.0,0,"1,846",0,0,0
7900.0,0,0,"9,000",0,0
