pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"59,500",0,0,"35,108"
2330.0,0,0,0,0,"111,980"
2350.0,0,"3,685",0,0,0
2640.0,0,0,0,"31,873",0
3110.0,0,"14,960",0,"554,922",0
3130.0,0,0,0,"31,560",0
3190.0,0,0,0,"35,890",0
3211.0,0,0,0,0,"2,483"
3220.0,0,0,0,"11,043",0
3273.0,0,0,0,"226,354",0
3275.0,0,0,0,"5,349",0
3276.0,0,0,0,"53,178",0
3283.0,0,0,0,169,0
3299.0,0,"22,926",0,0,0
4410.0,0,0,0,0,"897,156"
4420.0,0,0,0,0,"26,456"
4741.0,0,0,0,0,"309,390"
4860.0,0,0,0,"61,923",0
4900.0,0,0,0,"60,883",0
5320.0,0,0,0,"1,207",0
5330.0,0,0,0,"3,687",0
5360.0,0,0,0,"2,648",0
5370.0,0,50,0,"11,666",0
5421.0,0,0,0,"2,401",0
5429.0,0,0,0,"4,246",0
5480.0,0,0,0,"37,952",0
6442.0,0,0,0,"40,510","106,012"
6447.0,0,0,0,"30,314",0
6590.0,0,0,0,"112,647",0
6653.0,0,0,0,"11,024","2,652"
6654.0,0,0,0,"30,140",0
6782.0,0,0,0,0,"140,370"
6861.0,0,0,0,"9,283",0
6865.0,"6,879","41,422","1,563","271,666",0
6889.0,0,0,0,"2,367",0
7110.0,0,0,0,"3,511",0
7120.0,0,0,0,"6,777",0
7210.0,0,0,0,"5,251",394
7230.0,0,0,0,69,0
7900.0,0,0,0,49,0
9900.0,0,0,0,"6,310","6,614"
