pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"21,646",91
2100.0,0,0,0,"287,224",0
2211.0,0,"381,199","134,285","178,390","20,306"
2330.0,141,"119,356","448,834","7,675","24,642"
2340.0,"216,183","241,457","87,827","6,092",35
2350.0,0,"2,767","6,938",49,588
2410.0,0,0,0,680,230
2429.0,0,0,0,"1,708","13,879"
2430.0,0,0,0,74,246
2540.0,0,0,0,346,124
2640.0,0,0,0,"4,510",944
3110.0,0,0,0,"13,788",112
3120.0,0,0,0,1,0
3130.0,0,0,0,202,709
3190.0,0,0,0,"1,161","2,338"
3211.0,0,0,0,725,143
3212.0,0,0,0,127,217
3219.0,0,0,0,"8,936",143
3220.0,0,0,0,"5,547","1,894"
3230.0,0,0,0,"27,019","8,165"
3240.0,0,0,0,"14,196","6,725"
3250.0,0,0,0,"7,682",805
3260.0,0,0,0,"7,265","2,669"
3272.0,0,0,0,979,404
3273.0,0,0,0,947,3
3274.0,0,0,0,"1,959",353
3275.0,0,0,0,"36,669","19,374"
3276.0,0,0,0,"24,338","24,751"
3279.0,0,0,0,"10,847","7,940"
3281.0,0,0,0,"1,838",940
3282.0,0,0,0,"12,736","3,091"
3283.0,0,0,0,"2,961","1,339"
3284.0,0,0,0,"16,400","6,815"
3285.0,0,0,0,"15,256","15,447"
3286.0,0,0,0,"164,652","56,179"
3291.0,0,0,0,"15,269",441
3292.0,0,0,0,"27,836","15,254"
3293.0,0,0,13,480,145
3297.0,0,0,0,"2,876","4,545"
3298.0,0,0,"3,821","6,547",92
3299.0,0,0,0,"32,686","215,662"
4110.0,0,0,0,"2,741",88
4150.0,0,0,0,"7,583","45,936"
4161.0,0,"1,241","2,892",48,"4,158"
4170.0,0,"244,440","108,480","110,326","611,689"
4189.0,0,"20,726","31,734","65,783","450,447"
4190.0,0,0,0,"5,538","4,320"
4225.0,0,0,0,"7,797","526,331"
4310.0,0,0,0,"19,463","1,815"
4322.0,0,0,0,"177,408",126
4323.0,0,0,0,"229,199",188
4331.0,"35,121","348,855","204,644","8,007","12,912"
4410.0,0,0,0,102,"5,845"
4420.0,0,"5,000",0,"403,949","727,928"
4515.0,0,0,0,214,10
4630.0,0,0,0,0,"1,230"
4650.0,0,0,0,"5,054",627
4670.0,0,0,0,70,23
4680.0,0,0,0,"25,176","37,104"
4690.0,0,0,0,"2,317","7,643"
4741.0,0,0,0,96,0
4782.0,0,0,0,"8,526","70,241"
4860.0,0,0,0,88,0
4900.0,0,0,0,"5,674","34,732"
5110.0,0,0,0,28,"46,853"
5120.0,0,0,0,"37,302","283,272"
5190.0,0,2,20,"72,563","35,018"
5210.0,0,0,0,18,0
5220.0,0,0,0,226,28
5240.0,0,0,0,"73,716","10,491"
5290.0,0,0,"5,875","244,537","9,867"
5312.0,0,0,0,"2,170",22
5315.0,0,0,0,"1,969",185
5320.0,0,0,0,"10,892","19,595"
5330.0,0,0,0,"27,755",607
5360.0,0,0,1,"24,699",674
5370.0,0,0,0,"57,784","2,129"
5390.0,0,0,0,"25,478",534
5421.0,0,0,0,"10,084",716
5422.0,0,0,0,"63,785","9,882"
5429.0,0,0,0,"19,115","50,124"
5480.0,0,"5,189","157,820","606,558","46,643"
5540.0,0,0,1,"105,168","7,672"
6134.0,0,123,0,"22,289","88,843"
6136.0,0,0,0,"13,270","5,870"
6241.0,0,0,0,66,"8,166"
6344.0,0,0,0,238,"1,702,021"
6442.0,0,0,0,"15,612","5,720"
6443.0,0,0,0,0,"5,804"
6445.0,0,0,0,0,610
6447.0,0,0,0,3,0
6521.0,0,0,0,55,74
6522.0,0,0,0,"7,976","2,954,694"
6534.0,0,0,0,404,796
6590.0,0,0,0,"5,421","80,827"
6653.0,0,0,0,"4,703","35,959"
6654.0,0,0,0,"29,521","598,983"
6746.0,0,0,22,742,702
6747.0,0,0,0,"5,045","27,886"
6781.0,0,0,0,"2,104","934,695"
6782.0,0,0,0,"18,320","411,263"
6811.0,0,0,94,"38,999","195,769"
6817.0,0,0,0,296,"2,905"
6822.0,0,0,0,"3,488","129,518"
6835.0,0,0,0,"6,199","27,089"
6838.0,0,0,0,256,283
6839.0,0,0,0,"5,952","39,989"
6856.0,0,0,0,"58,799",525
6857.0,0,0,0,"43,199","246,971"
6858.0,0,0,0,"74,205","28,260"
6861.0,0,0,0,265,110
6865.0,0,0,0,0,95
6871.0,0,0,0,"36,789","6,123"
6872.0,0,0,0,878,11
6885.0,0,0,821,"29,739","12,674"
6887.0,0,"11,722","84,441",0,0
6888.0,0,0,0,484,22
6889.0,0,0,20,"38,016","124,908"
6891.0,0,0,0,340,127
6893.0,0,0,0,"12,483",10
6894.0,0,0,0,"4,643",949
6899.0,0,0,934,"3,886","72,348"
7110.0,0,"15,380","4,727","679,824","107,502"
7120.0,0,0,0,"447,488","37,020"
7210.0,0,"16,293","74,820","790,758","72,321"
7220.0,125,0,"7,883","12,635","11,572"
7230.0,0,"10,520","7,530","2,645",401
7300.0,0,218,"2,365",402,156
7400.0,0,0,18,"82,681","26,970"
7500.0,0,0,0,"312,867","71,268"
7600.0,0,0,35,"426,804","122,398"
7900.0,0,"207,681","1,216,491","1,304,856","300,940"
9900.0,0,"21,650","33,572","227,148","368,837"
