pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"2,255",357
1200.0,0,0,0,467,69
2211.0,0,"387,983",0,"214,203",8
2221.0,0,0,0,0,2
2330.0,0,"98,790",0,"491,153","4,509"
2340.0,"379,599","36,316","4,931","18,773",45
2350.0,0,"6,330",0,425,"5,993"
2410.0,0,0,0,"7,116",168
2429.0,0,0,0,"14,451","7,367"
2430.0,0,0,0,"2,666",56
2540.0,0,0,0,379,777
2640.0,0,0,0,"59,676",688
3110.0,0,0,0,"66,340","1,066"
3120.0,0,0,0,56,22
3130.0,0,0,0,585,64
3190.0,0,0,0,"6,836","9,517"
3211.0,0,0,0,"5,559","4,424"
3212.0,0,0,0,11,191
3219.0,"24,141","634,913",0,"343,698","10,692"
3220.0,0,0,0,"267,288","22,678"
3230.0,0,0,"12,051","123,741","45,491"
3240.0,0,0,0,"31,682","14,730"
3250.0,0,0,0,"28,211","21,860"
3260.0,0,0,0,"42,458","10,770"
3271.0,0,0,0,97,0
3272.0,0,0,0,72,303
3273.0,0,0,0,246,173
3274.0,0,"37,013",0,"25,056","1,493"
3275.0,0,0,0,"104,905","66,102"
3276.0,0,0,0,"52,811","26,244"
3279.0,0,0,0,"7,659","1,993"
3281.0,0,0,0,640,587
3282.0,0,0,0,"18,737","40,827"
3283.0,0,0,0,"18,206","7,514"
3284.0,0,0,0,"29,424","15,204"
3285.0,0,0,0,"21,752","72,508"
3286.0,0,0,0,"359,350","529,208"
3291.0,0,0,0,"6,699","6,144"
3292.0,0,0,0,"70,988","50,092"
3293.0,0,0,0,"1,217",432
3297.0,0,0,0,"15,048","12,010"
3298.0,0,0,0,"1,594","23,755"
3299.0,0,0,0,"81,529","102,984"
4110.0,0,0,0,"117,505",809
4150.0,0,0,0,"3,923","16,889"
4161.0,0,0,0,137,400
4170.0,0,0,0,"3,772","105,609"
4189.0,0,0,0,"154,736","342,567"
4190.0,0,0,0,"14,759","1,215"
4225.0,0,0,0,"23,052","867,733"
4310.0,0,0,0,"34,405",321
4322.0,0,0,0,"302,814",0
4323.0,0,0,0,"12,166","1,015"
4331.0,0,0,0,"238,230","7,684"
4410.0,0,0,0,"1,022,899","24,760"
4420.0,0,"96,349",0,"219,644","46,247"
4515.0,0,0,0,14,29
4630.0,0,0,0,0,53
4650.0,0,0,0,"388,916","2,575"
4680.0,0,0,0,"10,882","54,265"
4690.0,0,0,0,"8,745","1,950"
4741.0,0,0,0,247,"1,035"
4782.0,0,0,0,"13,257","42,849"
4860.0,0,0,0,10,275
4900.0,0,0,0,"138,106","8,232"
5110.0,0,0,0,355,"1,487"
5120.0,0,0,0,"101,972","594,852"
5190.0,0,0,0,"61,216","49,010"
5210.0,0,0,0,47,863
5220.0,0,0,0,189,844
5240.0,0,0,0,"56,900","66,682"
5290.0,0,0,0,"81,432","18,837"
5312.0,0,0,0,"1,031,167",534
5315.0,0,0,0,"15,591",303
5320.0,0,0,0,"12,140","9,312"
5330.0,0,0,0,"26,209","5,009"
5360.0,0,0,0,"151,259","6,759"
5370.0,0,0,0,"27,726","5,641"
5390.0,0,0,"19,264","31,841","2,286"
5421.0,0,0,0,"15,310","7,538"
5422.0,0,0,0,"75,046","18,354"
5429.0,0,0,0,"22,325","77,575"
5480.0,0,0,"2,329","386,106","117,401"
5540.0,0,0,0,"88,886","10,528"
6134.0,0,0,0,"3,481","2,211"
6136.0,0,0,0,"3,079",159
6241.0,0,0,0,163,"3,842"
6344.0,0,0,0,123,563
6442.0,0,0,0,"1,536","6,756"
6443.0,0,0,0,1,0
6447.0,0,0,0,0,4
6521.0,0,0,0,10,"8,488"
6522.0,0,0,0,"1,428","28,393"
6590.0,0,0,0,769,"8,917"
6653.0,0,0,0,"79,814","1,963"
6654.0,0,0,0,"52,416","96,789"
6746.0,0,0,0,140,922
6747.0,0,0,0,"13,752","51,807"
6781.0,0,0,0,33,"1,760"
6782.0,0,0,0,"12,791","192,545"
6811.0,0,0,0,"28,879","352,752"
6817.0,0,0,0,376,"52,185"
6822.0,0,0,0,"4,081","2,989"
6835.0,0,0,0,"2,343",673
6838.0,0,0,0,"5,213","1,021"
6839.0,0,0,0,"3,506","46,311"
6856.0,0,0,0,652,153
6857.0,0,0,0,"4,714","45,308"
6858.0,0,0,0,"39,235","9,059"
6861.0,0,0,0,"1,000",914
6865.0,0,0,0,53,647
6871.0,0,0,0,"113,777","2,271"
6872.0,0,0,0,761,0
6885.0,0,4,0,"80,718","141,403"
6888.0,0,0,0,838,532
6889.0,0,0,0,"57,416","105,102"
6891.0,0,0,0,"6,304","5,694"
6893.0,0,0,0,"19,661","75,509"
6894.0,0,0,0,"4,393","2,639"
6899.0,0,0,0,"5,164","50,761"
7110.0,0,0,0,"700,840","254,957"
7120.0,0,0,0,"245,299","122,718"
7210.0,0,0,0,"954,744","631,572"
7220.0,0,0,0,"2,905","2,131"
7230.0,0,0,0,"4,566","5,166"
7300.0,0,0,0,"10,081",746
7400.0,0,0,0,"61,713","49,555"
7500.0,0,0,0,"852,439","356,382"
7600.0,0,0,0,"552,152","328,731"
7900.0,0,0,0,"660,053","453,705"
9900.0,0,0,0,"433,576","459,860"
