pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,846,0,0,0
2330.0,0,"2,228",0,0,0
2429.0,0,32,0,0,0
2540.0,0,108,0,0,0
2640.0,0,132,0,0,0
3240.0,0,1,0,0,0
3282.0,0,9,0,0,0
3299.0,0,14,0,0,0
4170.0,0,0,0,0,"43,279"
4190.0,0,13,1,0,0
4900.0,0,9,0,0,0
5190.0,0,127,20,0,0
5220.0,0,"1,264",6,0,0
5240.0,0,0,1,0,0
5290.0,0,37,2,0,0
5370.0,0,372,5,0,0
5480.0,0,725,35,0,0
5540.0,0,20,5,0,0
6134.0,0,49,"1,054",0,0
6885.0,0,319,2,0,0
6887.0,0,710,7,0,0
6889.0,0,7,0,0,0
7110.0,0,316,75,0,0
7120.0,0,76,3,0,0
7210.0,0,62,46,0,0
7230.0,0,7,0,0,0
7400.0,0,476,89,0,0
7500.0,0,3,7,0,0
7600.0,0,35,4,0,0
7900.0,0,408,491,0,0
