pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,22,0
2100.0,0,"2,352",0,"115,768",0
2211.0,"1,168,033","2,313,885","45,722","350,237",0
2330.0,"67,186","1,384,717","9,118","117,881",300
2340.0,"1,092,086","326,105","12,551","100,763",0
2350.0,28,"171,252",0,58,0
2429.0,0,0,0,"14,757",15
2430.0,0,0,0,"36,479",0
2540.0,0,"7,998",0,"44,506","816,110"
2640.0,0,0,0,"8,828",0
3110.0,"90,663",0,0,"248,318",0
3130.0,0,0,0,23,"1,783,875"
3190.0,0,0,0,"5,260","12,373"
3211.0,0,0,0,81,0
3212.0,0,0,0,"65,478",0
3219.0,0,0,0,284,0
3220.0,"2,814","20,685","7,707","7,166",134
3230.0,0,0,0,"1,790","2,746"
3240.0,0,0,0,188,31
3250.0,0,0,0,"1,288",23
3260.0,0,0,0,701,"4,318"
3272.0,0,0,0,0,103
3273.0,0,0,0,"55,992",33
3274.0,0,0,0,"414,798",0
3275.0,0,0,0,"30,750","2,686"
3276.0,0,0,0,"44,892","2,492,344"
3279.0,0,0,0,379,964
3281.0,0,0,0,9,0
3282.0,0,0,0,826,373
3283.0,0,0,0,"2,499",12
3284.0,0,0,0,461,175
3285.0,0,0,0,"1,442",323
3286.0,0,0,"1,091","12,007","15,509"
3291.0,0,0,0,66,0
3292.0,0,0,0,"4,416","609,636"
3293.0,0,0,0,0,115
3297.0,0,0,0,709,17
3298.0,0,0,0,"1,052",25
3299.0,0,0,0,"2,013","2,440"
4110.0,0,0,0,189,0
4150.0,"70,941","2,200","3,192",9,"1,330"
4161.0,"644,297","468,704",0,"29,779",0
4170.0,"324,290","22,843","55,346","99,851","1,688,123"
4189.0,0,0,"326,482","72,228","69,736"
4190.0,0,0,0,603,37
4225.0,0,0,0,"40,566","130,412"
4310.0,0,0,0,"31,407",0
4322.0,0,0,0,"547,472",0
4323.0,0,0,0,"664,433",0
4331.0,"4,228,702",0,0,"2,823",203
4420.0,"29,776",0,0,0,"477,856"
4515.0,0,0,0,5,29
4630.0,0,0,0,"10,798","329,925"
4650.0,0,0,0,"259,681",258
4680.0,0,0,0,0,"25,257"
4690.0,0,0,0,0,19
4741.0,0,0,0,"2,152",0
4782.0,0,"1,856",0,"6,482","226,275"
4900.0,0,61,1,"69,099","17,349"
5110.0,0,0,0,0,"239,413"
5120.0,0,0,0,"13,871","81,554"
5190.0,"3,928","31,613","23,396","8,643","3,434"
5220.0,"56,789","10,217",0,"1,067,268",22
5240.0,0,0,0,"12,173",346
5290.0,0,0,0,"59,228","56,480"
5312.0,0,0,0,374,0
5315.0,0,0,0,"22,734",0
5320.0,0,0,0,"997,378","47,164"
5330.0,0,0,0,"374,759",465
5360.0,"1,332",0,"13,241","29,020",915
5370.0,0,0,0,"124,944",194
5390.0,0,0,0,"106,462",333
5421.0,0,0,0,"1,830",0
5422.0,0,0,0,"12,312",206
5429.0,0,0,0,"6,982","72,510"
5480.0,0,2,"18,193","108,680","7,069"
5540.0,0,0,"12,875","52,732","10,154"
6134.0,533,0,928,"3,148","12,898"
6136.0,0,0,0,588,466
6241.0,"4,198,380","605,349",0,0,"11,335,962"
6344.0,"2,722",0,0,264,"2,183,317"
6442.0,0,0,0,327,0
6443.0,"110,489","29,759",0,1,"300,277"
6445.0,0,0,0,0,13
6447.0,0,0,0,0,"111,411"
6522.0,0,0,0,285,"2,564,847"
6590.0,0,0,0,87,783
6653.0,0,0,0,"3,961",0
6654.0,"11,383","51,998",0,"8,290","134,702"
6746.0,0,0,0,0,820
6747.0,0,0,0,183,"4,835"
6781.0,"25,753","2,239",0,314,"227,361"
6782.0,0,0,0,307,"263,390"
6811.0,0,0,0,247,0
6817.0,0,0,0,18,137
6822.0,0,0,0,46,"21,117"
6835.0,0,0,0,686,772
6838.0,0,0,0,136,0
6839.0,0,0,0,319,"4,648"
6857.0,0,0,0,"1,895","22,929"
6858.0,0,0,0,"8,417","3,145"
6871.0,0,0,0,892,517
6872.0,0,0,0,42,0
6885.0,0,0,0,"17,177",306
6887.0,"20,692","2,512",0,0,0
6888.0,0,0,0,"2,296",0
6889.0,0,0,0,"5,737","10,624"
6893.0,0,0,0,14,0
6894.0,0,0,0,"1,207","27,642"
6899.0,95,0,0,633,"20,790"
7110.0,0,0,224,"71,773","6,459"
7120.0,0,0,0,"44,700","4,181"
7210.0,0,0,0,"818,032","10,425"
7220.0,0,0,0,445,40
7230.0,0,0,153,129,71
7300.0,0,0,0,29,0
7400.0,0,0,0,"29,050","5,866"
7500.0,0,0,0,"29,625","1,113"
7600.0,0,0,53,"74,042","1,321"
7900.0,"33,437","122,301",159,"153,005","27,276"
8900.0,"322,922",832,0,0,0
9900.0,0,0,0,"30,927","10,828"
