pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"21,623",10
1200.0,0,0,0,8,22
2100.0,0,"1,811,614",0,"209,919",0
2211.0,"8,744","550,079","62,359","137,474","27,305"
2221.0,0,0,3,12,"3,637"
2330.0,"29,993","221,805","318,130","13,898","123,198"
2340.0,"340,357","509,284","496,506","3,984",80
2350.0,11,740,"20,982",73,297
2410.0,0,0,0,780,42
2429.0,0,1,29,352,677
2430.0,0,0,0,172,180
2540.0,0,0,0,28,372
2640.0,0,1,0,214,4
2990.0,0,0,144,0,0
3120.0,0,0,0,39,0
3130.0,0,0,0,30,0
3190.0,0,0,45,101,"1,520"
3211.0,0,0,0,100,37
3212.0,0,0,0,66,0
3219.0,0,0,18,"2,169",122
3220.0,0,"10,169",25,"7,011","2,069"
3230.0,0,0,0,"14,215","19,811"
3240.0,0,0,0,"11,547","11,903"
3250.0,0,0,0,"5,585",74
3260.0,0,0,7,"8,798","2,200"
3272.0,0,0,1,0,66
3273.0,0,1,0,"1,386",16
3274.0,0,0,2,982,80
3275.0,0,0,0,"16,355","21,453"
3276.0,0,1,0,"14,714","3,532"
3279.0,0,0,0,"4,570","2,811"
3281.0,0,0,0,224,140
3282.0,0,1,0,"10,332","1,678"
3283.0,0,0,0,"27,128",464
3284.0,0,0,0,"8,877","5,329"
3285.0,0,0,288,"17,194","5,359"
3286.0,0,2,0,"134,291","53,448"
3291.0,0,0,0,"6,883",165
3292.0,0,0,0,"9,450","11,864"
3293.0,0,0,0,"2,310",7
3297.0,0,0,"9,568","3,086",662
3298.0,0,0,0,470,0
3299.0,0,"3,323",930,"8,784","2,196"
4110.0,0,0,0,"9,536",0
4150.0,0,0,0,231,36
4161.0,"1,008","134,265",0,"2,340",156
4170.0,"1,000","474,541","172,690","449,743","770,492"
4189.0,0,196,"79,480","41,827","123,923"
4190.0,0,0,18,"3,112",158
4225.0,0,0,0,358,"392,242"
4310.0,0,0,0,"12,461","1,089"
4322.0,0,0,0,"110,999",0
4323.0,0,0,0,"244,418",0
4331.0,"100,500","351,728","24,170","26,057","43,130"
4338.0,0,0,55,0,0
4420.0,0,500,"28,205","290,846","568,524"
4515.0,0,0,0,161,0
4630.0,0,0,0,15,0
4650.0,0,0,0,"3,213",109
4670.0,0,0,0,0,192
4680.0,0,0,0,200,"25,252"
4690.0,0,0,0,130,838
4741.0,0,0,0,120,22
4782.0,0,0,0,"1,659","14,427"
4860.0,0,0,0,"8,816",0
4900.0,0,0,0,"7,352","4,482"
5110.0,0,0,77,111,"4,817"
5120.0,0,0,9,"84,238","289,993"
5190.0,0,8,"14,758","42,829","18,904"
5210.0,0,0,0,8,0
5220.0,"11,000",0,0,112,0
5240.0,0,0,0,"55,049","22,246"
5290.0,"12,500","2,479","2,230","102,158","11,722"
5312.0,0,0,0,"3,828",35
5315.0,0,0,0,"2,497","1,856"
5320.0,0,0,0,"9,430","42,428"
5330.0,0,0,0,"4,237",940
5360.0,0,0,0,"24,478","1,130"
5370.0,0,20,0,"33,058",187
5390.0,0,0,0,"13,948",992
5421.0,0,0,0,"7,970","1,055"
5422.0,0,0,4,"21,085","1,779"
5429.0,0,0,0,"82,865","132,351"
5480.0,0,"20,148","40,812","608,847","27,852"
5540.0,0,0,18,"73,992","8,457"
6134.0,0,"16,673",57,"6,437","73,293"
6136.0,0,30,0,"13,324","2,194"
6241.0,0,0,0,65,"115,691"
6344.0,0,0,0,122,"3,994,322"
6442.0,0,0,0,"6,862",141
6443.0,0,0,0,0,"4,598"
6445.0,0,0,0,0,156
6447.0,0,0,0,0,"19,437"
6521.0,0,0,0,38,12
6522.0,0,0,0,"7,586","3,011,340"
6534.0,0,0,0,0,178
6590.0,0,0,0,"1,424","106,064"
6653.0,0,5,0,649,"4,429"
6654.0,0,0,54,"21,986","375,786"
6746.0,0,0,18,80,"1,227"
6747.0,0,0,81,"2,790","98,781"
6781.0,0,0,0,"2,381","689,582"
6782.0,0,0,216,"1,380","285,020"
6811.0,0,0,0,256,"214,614"
6817.0,0,0,0,425,"15,740"
6822.0,0,0,306,99,"22,604"
6835.0,0,"5,719",0,"7,012","1,849"
6838.0,0,0,18,23,"44,530"
6839.0,0,0,0,"4,609","55,399"
6856.0,0,0,0,729,0
6857.0,0,0,0,"13,899","118,800"
6858.0,0,0,0,"54,557","13,087"
6861.0,0,0,0,226,156
6865.0,0,0,0,"11,902",0
6871.0,0,0,0,"8,277","18,516"
6872.0,0,0,0,663,0
6885.0,0,0,251,"6,841","7,074"
6887.0,0,139,"325,663",0,0
6888.0,0,0,0,302,553
6889.0,0,0,518,"21,416","103,088"
6891.0,0,0,0,"1,286",25
6893.0,0,0,0,249,47
6894.0,0,0,0,"1,185","1,232"
6899.0,0,0,72,"1,300","31,043"
7110.0,0,24,198,"420,958","26,996"
7120.0,0,11,117,"430,414","11,635"
7210.0,0,"14,613","67,561","650,083","32,419"
7220.0,0,"1,182",55,"1,518","6,230"
7230.0,0,36,0,"3,080",200
7300.0,0,0,10,605,37
7400.0,0,197,618,"55,074","10,886"
7500.0,0,"3,498",46,"243,303","12,895"
7600.0,0,0,94,"285,281","31,446"
7900.0,0,"208,596","1,082,590","1,279,447","45,772"
9900.0,0,18,11,"185,318","77,869"
