pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,956,0,"388,995",0
2221.0,0,0,0,"15,346",0
2330.0,0,156,0,"185,963",0
2340.0,0,"3,349",0,"156,921",0
2350.0,0,48,0,0,0
2429.0,0,0,0,"14,471",1
3219.0,0,0,0,99,0
3275.0,0,0,0,11,6
3276.0,0,0,0,0,1
3285.0,0,0,0,0,23
3286.0,0,0,0,269,1
3299.0,0,0,0,0,5
4189.0,0,0,0,113,656
4190.0,0,0,0,152,21
4225.0,0,0,0,45,0
4900.0,0,0,0,45,0
5120.0,0,0,0,856,5
5190.0,0,0,0,84,10
5220.0,0,"47,431",0,"153,457",0
5320.0,0,0,0,41,0
5330.0,0,0,0,658,0
5370.0,0,0,0,2,0
5390.0,0,0,0,229,0
5429.0,0,0,0,42,0
5480.0,0,0,0,18,6
6134.0,0,0,0,"21,364","2,465"
6136.0,0,0,0,"1,671",314
6344.0,0,0,0,0,64
6653.0,0,0,0,0,9
6654.0,0,0,0,19,128
6747.0,0,0,0,19,14
6782.0,0,0,0,1,0
6822.0,0,0,0,0,13
6835.0,0,0,0,414,13
6838.0,0,0,0,120,0
6839.0,0,0,0,34,0
6888.0,0,0,0,301,0
6889.0,0,0,0,12,14
6899.0,0,0,0,9,0
7110.0,0,0,0,119,7
7120.0,0,0,0,87,26
7210.0,0,0,0,123,39
7230.0,0,0,0,11,0
7400.0,0,0,0,69,0
7500.0,0,0,0,18,0
7600.0,0,0,0,66,0
7900.0,0,0,0,105,118
9900.0,0,0,0,494,151
