pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,"1,771","15,311",36,0,0
2330.0,"1,600","13,619",873,0,0
2640.0,0,0,8,0,0
2990.0,0,531,11,0,0
3286.0,0,8,0,0,0
4189.0,0,"1,384",4,0,0
4190.0,0,9,0,0,0
4331.0,0,105,"23,700",0,0
4900.0,0,86,0,0,0
5190.0,0,63,0,0,0
5220.0,0,106,0,0,0
5290.0,0,"1,854",1,0,0
5480.0,0,"1,710",11,0,0
6885.0,0,538,0,0,0
6887.0,0,112,0,0,0
7110.0,0,"1,914","1,802",0,0
7210.0,0,514,19,0,0
7230.0,0,24,0,0,0
7400.0,0,"1,871",2,0,0
7900.0,0,843,93,0,0
