pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"3,076,317","8,917,122","4,693,241",0,0
1200.0,"7,313","23,560","311,206",0,0
2211.0,"9,745","323,793","46,953",0,0
2221.0,"2,641",0,0,0,0
2330.0,"141,226","167,007","175,400",0,0
2340.0,0,"20,547","70,779",0,0
2350.0,0,"255,102",0,0,0
2410.0,0,0,"5,111",0,0
2429.0,"1,664","2,800","1,500",0,0
2430.0,0,"10,952","75,893",0,0
2540.0,0,"165,359","11,613",0,0
2640.0,0,0,"11,347",0,0
3110.0,0,"36,793","7,774",0,0
3120.0,0,"4,849",0,0,0
3130.0,0,"1,525",0,0,0
3190.0,0,"7,453",0,0,0
3219.0,0,"32,758",0,0,0
3220.0,0,"83,589",0,0,0
3230.0,0,"13,852",0,0,0
3260.0,0,"53,253",0,0,0
3273.0,0,"13,659",0,0,0
3274.0,0,"80,416",0,0,0
3275.0,0,"6,585","4,576",0,0
3276.0,0,"33,974",0,0,0
3279.0,0,"9,547","3,331",0,0
4170.0,0,0,400,0,0
4322.0,553,"968,798","610,588",0,0
4323.0,0,"430,522",0,0,0
4331.0,"963,784","1,597,805",0,0,0
4410.0,0,"15,035",0,0,0
4420.0,0,"22,037","186,741",0,0
4650.0,0,"72,187",0,0,0
4670.0,0,"45,006","3,105",0,0
4690.0,0,"14,759",0,0,0
4782.0,0,"36,231","1,800",0,0
4860.0,0,"9,649","6,490",0,0
4900.0,0,"1,038,579",0,0,0
5220.0,0,"163,230",0,0,0
5290.0,0,"6,020",0,0,0
5312.0,0,"207,943","11,167",0,0
5315.0,0,"459,504","14,511",0,0
5320.0,0,"5,252",0,0,0
5330.0,0,"120,078","123,964",0,0
5360.0,0,"86,243",0,0,0
5370.0,0,"17,615","53,410",0,0
5390.0,0,"18,086",0,0,0
5429.0,0,"3,375",0,0,0
5480.0,"1,736","106,250","2,844",0,0
6344.0,0,0,"3,444",0,0
6522.0,0,0,"1,835",0,0
7900.0,0,"15,997",0,0,0
