pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,"758,220","1,565,143","20,359","271,726",0
2221.0,"10,064",0,0,0,0
2330.0,"226,907","543,919",0,"105,137",34
2340.0,"754,306","139,941","6,119",0,0
2350.0,0,"127,402",0,0,0
2410.0,0,0,0,192,0
2429.0,0,"2,154",0,0,25
2430.0,0,0,0,"23,100",0
2540.0,0,0,0,"33,482","952,297"
2640.0,0,0,0,766,0
3110.0,"52,170",0,0,"282,052",0
3130.0,0,0,0,0,"2,722,378"
3190.0,0,0,0,475,"31,816"
3212.0,0,0,0,"58,825",0
3219.0,0,0,0,459,0
3220.0,"66,051",0,0,"146,144",262
3230.0,0,0,0,"1,480","5,956"
3240.0,0,0,0,"15,585",84
3250.0,0,0,0,"1,234",53
3260.0,0,0,0,"1,829","2,732"
3272.0,0,0,0,"22,516",0
3273.0,0,0,0,"59,167",0
3274.0,0,0,0,"322,946",0
3275.0,0,0,0,"4,316","51,966"
3276.0,0,0,0,"7,907","2,524,857"
3279.0,0,0,0,762,519
3281.0,0,0,0,53,22
3282.0,0,0,0,"1,182",169
3283.0,0,0,0,"1,983",0
3284.0,0,0,0,935,134
3285.0,0,0,0,900,"3,123"
3286.0,0,0,694,"8,038","10,396"
3291.0,0,0,0,196,5
3292.0,0,0,0,691,127
3293.0,0,0,0,792,160
3297.0,0,0,0,37,27
3298.0,0,0,0,40,0
3299.0,0,0,0,"15,791","6,918"
4110.0,0,0,0,173,0
4150.0,"21,876",0,0,98,81
4161.0,"885,630","392,784",0,0,0
4170.0,"275,988","104,937","2,261",433,"2,449,224"
4189.0,25,0,"335,731","81,567","289,161"
4190.0,0,0,0,643,542
4225.0,0,0,0,"42,231","187,232"
4310.0,0,0,0,"3,782",70
4322.0,0,0,0,"415,830",0
4323.0,0,0,0,"301,609",24
4331.0,"2,351,574",0,"2,316","28,149",44
4410.0,0,0,0,"46,303",0
4420.0,"105,793",0,0,"28,547","1,311,349"
4515.0,0,0,0,50,21
4630.0,0,0,0,0,"382,423"
4650.0,0,0,0,"259,322",201
4680.0,0,0,0,13,"26,987"
4782.0,0,51,0,"40,097","204,823"
4860.0,0,0,0,19,0
4900.0,0,0,0,"206,488","7,052"
5110.0,0,0,0,0,"44,543"
5120.0,0,"5,976",0,"10,475","53,500"
5190.0,0,733,"2,932","6,095","12,608"
5220.0,0,0,0,"358,826",0
5240.0,0,0,0,"18,627",608
5290.0,0,0,73,"23,295","1,018"
5312.0,0,0,0,"1,015",52
5315.0,0,0,0,"10,500",0
5320.0,0,0,0,"1,042,693","32,613"
5330.0,0,0,0,"266,315",307
5360.0,235,0,"10,495","7,530","4,498"
5370.0,0,0,0,"53,320",115
5390.0,0,0,0,"32,378",31
5421.0,0,0,0,"1,380","13,757"
5422.0,0,0,0,"8,712",469
5429.0,0,0,0,"1,181","35,726"
5480.0,0,0,"8,030","86,193","40,541"
5540.0,0,0,"21,323","29,313","3,034"
6134.0,0,0,0,"1,132","5,297"
6136.0,0,0,0,"1,430",226
6241.0,"3,863,748","569,659",0,"3,640","12,472,552"
6344.0,"5,224",0,0,506,"3,119,561"
6442.0,0,0,0,936,0
6443.0,"6,225","4,428",0,0,"9,915"
6445.0,0,0,0,58,55
6447.0,0,0,0,0,"27,457"
6521.0,0,0,0,0,16
6522.0,0,0,0,"5,219","7,068,777"
6534.0,0,0,0,171,0
6590.0,0,0,0,"2,430","552,112"
6653.0,0,0,0,"2,190",0
6654.0,"9,932","72,123",0,"20,182","199,831"
6746.0,0,0,0,36,76
6747.0,0,0,0,"14,077","14,825"
6781.0,"11,551",0,0,254,"198,800"
6782.0,0,0,0,193,"411,514"
6811.0,0,0,0,97,186
6817.0,0,0,0,0,17
6822.0,0,0,0,39,"18,286"
6835.0,0,0,0,865,274
6839.0,0,0,0,168,"13,350"
6857.0,0,0,0,"4,345","20,221"
6858.0,0,0,0,"15,082","5,318"
6861.0,0,0,0,"1,859",0
6865.0,0,0,0,21,0
6871.0,0,0,0,"8,952",36
6872.0,0,0,0,66,0
6885.0,0,0,0,"13,585",189
6888.0,0,0,0,681,0
6889.0,0,0,0,"6,044","6,591"
6891.0,0,0,0,18,0
6893.0,0,0,0,25,41
6894.0,0,0,0,"1,477","2,941"
6899.0,0,0,0,482,"77,669"
7110.0,"4,491",0,"1,792","42,902","10,655"
7120.0,0,0,0,"37,348","2,112"
7210.0,0,0,26,"527,080","9,423"
7220.0,0,0,0,259,219
7230.0,0,0,50,469,37
7300.0,0,0,0,5,53
7400.0,0,0,0,"11,415","2,025"
7500.0,0,0,0,"23,182","3,421"
7600.0,0,0,0,"57,697","1,435"
7900.0,"27,388",119,111,"126,626","4,871"
8900.0,"209,170",0,0,0,0
9900.0,0,0,0,"12,897","30,054"
