pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2340.0,0,"11,285",0,0,0
2350.0,0,218,0,0,0
3130.0,0,0,0,0,"4,414"
3212.0,0,"21,048",0,"54,493",0
3276.0,0,0,0,0,"8,267"
3292.0,0,0,0,0,"192,880"
4170.0,0,"63,460","27,254",0,"1,628"
5320.0,0,0,0,"39,393",0
5330.0,0,0,0,"236,155",0
5422.0,0,0,0,331,0
5480.0,0,0,0,"9,479",0
5540.0,0,0,0,"2,011",0
6241.0,0,"626,287","3,589",0,"1,792,201"
6344.0,0,0,0,0,"1,464,063"
6443.0,0,"50,554",0,0,"184,785"
6447.0,0,0,0,0,"17,374"
6522.0,0,0,0,0,"1,295,659"
6590.0,0,0,0,0,"42,745"
6654.0,0,0,0,0,"4,408"
6781.0,0,0,0,0,"7,119"
6782.0,0,0,0,0,"224,292"
7500.0,0,0,0,0,769
