pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"5,490",0,0
2211.0,"7,586","2,465,114","27,129","1,315,318",0
2221.0,"2,147","29,002","14,185","49,972",0
2330.0,"30,307","2,285,531","57,562","426,580",0
2340.0,0,"67,388","15,235",0,0
2430.0,0,"106,764",0,0,0
2540.0,0,0,0,"23,526",0
3220.0,0,"433,828",0,"8,703",0
3260.0,0,0,0,"32,058",0
4331.0,0,"75,000",0,0,0
4420.0,0,0,0,0,"341,112"
4900.0,0,0,0,"328,244",0
5220.0,0,"145,169","10,200",0,0
5330.0,0,0,0,"14,003",0
5480.0,0,0,0,"12,263",0
7900.0,0,12,0,0,0
9900.0,0,0,0,"21,471",0
