pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2330.0,0,0,0,"44,469",0
2430.0,0,0,0,"3,307",0
3110.0,0,0,0,"45,617",0
3120.0,0,"8,250",0,"2,976",0
3130.0,0,0,0,"19,783",0
3190.0,0,0,0,0,"1,791"
3260.0,0,0,0,278,0
3271.0,0,0,"217,500",0,0
3275.0,0,"585,000",0,"5,664","541,036"
3276.0,0,0,0,0,"20,790"
3299.0,0,0,0,734,0
4110.0,0,0,0,"149,786",0
4161.0,0,0,0,0,"88,446"
4189.0,0,0,0,"5,255",0
4225.0,0,0,0,0,"2,579"
4310.0,0,0,0,47,0
4410.0,0,0,0,"149,369",0
4741.0,0,0,0,"194,401",0
5312.0,0,0,"255,511","150,531",0
5330.0,0,0,0,"15,571",0
5360.0,0,0,0,"16,589",0
5390.0,0,0,"19,355","5,529",0
5421.0,0,0,0,"1,572",0
5422.0,0,0,0,"24,251",0
5480.0,0,0,0,"35,904",7
5540.0,0,0,0,95,0
6590.0,0,0,0,"4,709",0
6811.0,0,0,0,0,14
7110.0,0,0,0,37,0
7120.0,0,0,0,305,0
7210.0,0,0,0,0,38
7220.0,0,0,0,0,45
7230.0,0,0,0,14,12
7400.0,0,0,0,0,41
7500.0,0,0,0,0,22
7600.0,0,0,0,0,5
7900.0,0,0,0,"2,259",6
9900.0,0,0,0,"3,969",171
