pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"4,761,568","11,162,438","5,887,862",0,0
1200.0,0,"25,718","139,909",0,0
2211.0,0,"314,187","25,575",0,0
2221.0,"5,340",0,"1,507",0,0
2330.0,"131,394","89,364","210,650",0,0
2340.0,0,"22,979","78,180",0,0
2350.0,0,"269,365","4,017",0,0
2410.0,0,0,"9,831",0,0
2429.0,0,"8,147","5,028",0,0
2430.0,0,"7,628","79,998",0,0
2540.0,0,"144,403","16,097",0,0
2990.0,0,"9,149",0,0,0
3110.0,0,"17,231","19,548",0,0
3130.0,0,"1,023",0,0,0
3190.0,0,"12,348","1,502",0,0
3219.0,0,"35,371",0,0,0
3220.0,0,"95,797",0,0,0
3230.0,0,"15,877",0,0,0
3260.0,0,"59,689",0,0,0
3273.0,0,"65,079",0,0,0
3274.0,0,"93,067",0,0,0
3275.0,0,"11,140",0,0,0
3276.0,0,"29,911","1,782",0,0
3279.0,0,"8,095",0,0,0
4161.0,0,"1,669",0,0,0
4322.0,155,"1,101,721","670,526",0,0
4323.0,0,"366,485","1,525",0,0
4331.0,"1,059,389","1,422,406",0,0,0
4410.0,0,"34,382","3,541",0,0
4420.0,0,"29,750","190,746",0,0
4650.0,0,"82,996",0,0,0
4670.0,0,"83,177",0,0,0
4690.0,0,"10,352","3,507",0,0
4782.0,0,"45,708","1,852",0,0
4860.0,0,"5,923","4,669",0,0
4900.0,0,"644,963",0,0,0
5210.0,0,"1,381",0,0,0
5220.0,0,"274,497",0,0,0
5240.0,0,0,"3,259",0,0
5290.0,0,"8,023",0,0,0
5312.0,0,"306,197",0,0,0
5315.0,0,"601,131","26,751",0,0
5320.0,0,"5,485",0,0,0
5330.0,0,"87,162","103,042",0,0
5360.0,0,"48,487",911,0,0
5370.0,0,"28,132","127,320",0,0
5390.0,0,"66,325","1,323",0,0
5422.0,0,"1,567",0,0,0
5429.0,0,"5,195",0,0,0
5480.0,0,"109,780","4,232",0,0
6344.0,0,0,"1,587",0,0
6522.0,0,0,"6,866",0,0
7110.0,0,"33,147",0,0,0
7900.0,0,"2,174","1,400",0,0
