pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"52,026","6,848",0,0
1200.0,0,"36,617","28,898",0,"24,251"
2100.0,0,"10,200",0,0,0
2330.0,0,0,"4,500",0,0
2340.0,0,"3,765",0,0,0
2430.0,0,"56,397",0,0,0
2540.0,0,0,"20,132",0,"42,500"
3110.0,0,"12,097",0,0,0
3120.0,0,"1,513",0,0,0
3130.0,0,"7,475",0,"5,035",0
3190.0,0,"7,806",0,0,0
4322.0,0,"789,996",0,0,0
4410.0,0,"4,083,672",0,"140,782",0
4420.0,0,"29,763",0,0,0
4782.0,0,"3,194",0,0,0
4860.0,0,0,"252,542","19,430","28,660"
4900.0,0,"70,039",0,0,0
5312.0,0,"21,778",0,0,0
5320.0,0,0,0,"21,555",0
5330.0,0,992,"17,388","21,859",0
5360.0,0,0,"1,522","4,203",0
5370.0,0,0,0,452,0
5480.0,0,"1,671",0,"41,135","2,223"
6241.0,0,"9,617","24,037",0,0
6344.0,0,0,"55,374",0,"30,865"
6522.0,0,"1,541","50,201",0,0
6861.0,0,"6,403",0,0,0
7110.0,0,0,"1,777",46,0
7120.0,0,0,0,440,0
7600.0,0,0,0,"1,228",0
9900.0,0,0,0,756,0
