pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,34,0,"62,745",6
1200.0,0,21,0,0,0
2100.0,0,0,0,"784,537",17
2211.0,0,"1,615,810",0,"331,907","4,797"
2221.0,0,"109,227",0,"36,761",0
2330.0,0,"438,296","12,765","82,447",125
2340.0,0,"244,303","9,853","1,430,774","109,049"
2350.0,0,"7,331",100,298,"5,867"
2410.0,0,724,648,84,15
2429.0,0,"1,394",1,"2,994",328
2430.0,0,687,0,0,25
2540.0,0,263,0,"2,076",59
2640.0,0,"5,246",411,"35,891",809
2990.0,0,730,332,0,0
3110.0,0,739,0,"2,179",66
3120.0,0,20,0,0,0
3130.0,0,602,0,81,133
3190.0,0,908,13,"1,505",159
3211.0,0,997,0,50,62
3212.0,22,230,0,0,11
3219.0,0,"1,316","1,211",511,90
3220.0,23,"10,800",329,670,"1,005"
3230.0,0,"8,753","1,516","4,130",245
3240.0,0,"1,966",22,"1,657",69
3250.0,0,398,0,565,67
3260.0,0,"2,900",348,150,240
3272.0,0,329,0,0,31
3273.0,0,535,9,979,497
3274.0,0,315,59,73,57
3275.0,127,"23,451","4,283","2,741","2,839"
3276.0,0,"4,579",77,"4,327",813
3279.0,0,869,0,631,15
3281.0,0,17,0,0,0
3282.0,0,"16,611",867,"4,063","1,341"
3283.0,0,"1,349",215,48,136
3284.0,15,"33,389","70,777","3,495","2,213"
3285.0,337,"60,396","23,519","7,781","4,864"
3286.0,0,"23,863",513,"16,155","5,965"
3291.0,20,"2,371",931,382,209
3292.0,0,"7,107","2,068","1,105","1,340"
3293.0,0,421,17,80,58
3297.0,0,453,0,318,199
3298.0,0,"3,162",0,38,0
3299.0,41,"74,746","59,832","8,484","1,371"
4110.0,0,"1,796","3,128",240,5
4150.0,0,197,0,488,1
4161.0,0,188,0,0,0
4170.0,0,828,0,868,116
4189.0,0,"14,577",427,"42,175","3,747"
4190.0,22,"4,456",2,282,6
4225.0,0,110,"20,966",0,"93,515"
4310.0,0,64,0,"2,523",16
4322.0,0,"1,998",0,"2,934",15
4323.0,0,842,0,"57,178",0
4327.0,0,88,0,0,0
4331.0,23,"8,383",21,"2,146",14
4420.0,0,148,387,0,"24,764"
4515.0,0,0,0,30,5
4650.0,0,498,0,0,0
4680.0,0,18,444,164,"7,126"
4741.0,0,25,0,0,0
4782.0,0,"5,146",14,215,0
4860.0,0,42,40,3,0
4900.0,0,"14,341",0,"67,087",278
5110.0,0,"1,351",20,"65,229",318
5120.0,74,"28,387",244,"33,878","5,938"
5190.0,153,"67,030","2,848","17,462","3,692"
5220.0,0,"13,930",0,"372,885",468
5240.0,30,"27,656",741,"18,263","40,642"
5290.0,0,"21,328","2,646","191,871","22,213"
5312.0,0,0,0,269,24
5320.0,0,0,0,"21,602","1,025"
5330.0,0,"1,620",0,"101,099","1,580"
5360.0,0,"3,967",15,"214,703","5,506"
5370.0,0,"11,757",0,"30,709",399
5390.0,0,"4,063",28,"10,683",151
5421.0,0,455,133,"1,928",116
5422.0,0,"6,516",96,"14,400",167
5429.0,0,"6,659",0,453,"11,286"
5480.0,74,"41,251","27,148","62,535","16,061"
5540.0,22,"10,956",22,"51,900","2,899"
6134.0,0,"1,747","10,800","43,996","1,048"
6136.0,0,399,64,"3,608",541
6241.0,0,"70,020",0,"85,353",17
6344.0,0,"42,033",0,"27,462",38
6442.0,0,"18,277",29,102,112
6445.0,0,"1,308",0,"6,658",68
6447.0,0,0,0,"17,527",0
6521.0,0,125,0,76,0
6522.0,0,"7,016",0,"2,204",0
6590.0,0,"14,171",49,"10,365",0
6653.0,93,"47,014",20,"4,090","1,804"
6654.0,90,"59,859","10,684","117,741","1,491"
6746.0,0,"1,906",0,"1,374","1,535"
6747.0,95,"318,080",162,"31,202","2,233"
6781.0,0,"2,066",0,"8,176",74
6782.0,18,"36,371",211,"71,550","1,918"
6811.0,67,"89,844",221,"20,197","4,949"
6817.0,0,"17,759",18,"9,127",328
6822.0,405,"53,660",141,"3,981",818
6835.0,0,496,"9,994","6,541","1,953"
6838.0,0,"3,240",0,698,29
6839.0,0,"9,814",142,581,"1,335"
6856.0,0,0,0,"3,264",14
6857.0,26,"5,519",964,"15,954","13,027"
6858.0,23,"18,588","1,186","36,313","4,030"
6861.0,45,"12,154",0,"1,135",8
6865.0,0,"22,917",0,"219,232",0
6871.0,0,38,15,"7,833",115
6872.0,0,17,454,"1,701",25
6885.0,0,"15,820","1,346","63,466","6,215"
6887.0,79,"129,610","138,831",0,0
6888.0,0,"1,567",33,"4,827",670
6889.0,785,"311,943","34,110","25,896","23,276"
6891.0,0,"3,138","5,852","7,791","5,566"
6893.0,0,866,"5,251",16,304
6894.0,0,0,0,96,3
6899.0,0,422,397,573,400
7110.0,118,"33,340","20,464","24,061","6,932"
7120.0,156,"52,859","32,361","68,726","5,187"
7210.0,280,"163,604","13,219","114,274","44,249"
7220.0,0,85,0,22,0
7230.0,0,"1,835",96,154,57
7300.0,0,140,41,2,11
7400.0,65,"93,341","4,164","12,665","1,250"
7500.0,25,"27,579","16,711","24,502","6,255"
7600.0,69,"21,290","3,375","33,727","11,413"
7800.0,0,236,450,0,0
7900.0,935,"2,068,041","411,634","101,214","19,772"
8900.0,0,221,297,0,0
9900.0,0,"10,376","4,083","21,418","21,805"
