pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"505,241","698,766","10,696,996",0,0
1200.0,0,"508,120","74,885",0,0
2100.0,0,"4,768","68,803",0,0
2211.0,0,"195,121","87,538",0,0
2330.0,"47,618","679,164","46,044",0,0
2340.0,0,"178,796","209,250",0,0
2350.0,0,"271,255","229,140",0,0
2429.0,0,"78,893","3,000",0,0
2430.0,"251,794","277,295","1,276,780",0,0
2540.0,0,"20,783","45,886",0,0
2640.0,0,"352,944",0,0,0
2990.0,0,"18,530",0,0,0
3110.0,0,"352,537","6,400",0,0
3120.0,0,"18,728",0,0,0
3130.0,"2,987","113,300","32,658",0,0
3190.0,"1,386","194,395","1,400",0,0
3212.0,0,"3,632","77,828",0,0
3220.0,0,"26,262","51,554",0,0
3272.0,"1,139",0,"8,416",0,0
3273.0,0,"15,000","15,600",0,0
3274.0,0,"274,471",0,0,0
3275.0,0,"10,481",0,0,0
3276.0,0,"17,381","1,106",0,0
4161.0,0,"13,700","72,677",0,0
4170.0,0,"3,116",0,0,0
4190.0,0,"1,384",0,0,0
4322.0,0,"2,721",0,0,0
4323.0,0,"7,868",0,0,0
4331.0,"1,063,180","124,471","55,172",0,0
4335.0,0,"160,190","1,656",0,0
4410.0,0,"39,277","21,995",0,0
4420.0,0,"13,610","380,891",0,0
4630.0,0,0,"15,466",0,0
4650.0,0,"16,681","1,615",0,0
4670.0,0,"9,452",0,0,0
4680.0,0,0,"5,398",0,0
4690.0,0,"23,434","54,316",0,0
4782.0,0,"28,890","3,026",0,0
4860.0,0,"138,061","126,013",0,0
4900.0,0,"255,822",0,0,0
5120.0,0,422,0,0,0
5220.0,"708,750","315,490","404,437",0,0
5312.0,0,"7,331",0,0,0
5315.0,0,"6,252",0,0,0
5320.0,0,"42,980","4,385",0,0
5330.0,0,"206,081","168,489",0,0
5360.0,0,"71,694","13,875",0,0
5390.0,0,"58,426","1,510",0,0
5421.0,0,"15,474",0,0,0
5422.0,0,"9,303",0,0,0
5429.0,0,0,"7,318",0,0
5480.0,0,"2,356","33,962",0,0
6241.0,0,"5,957","1,421,729",0,0
6344.0,0,"34,810","3,999,410",0,0
6442.0,0,0,"1,400",0,0
6445.0,0,0,"2,450",0,0
6447.0,0,0,"117,999",0,0
6522.0,"1,688","28,618","1,934,534",0,0
6590.0,0,"1,713","170,817",0,0
6653.0,0,"5,441","17,486",0,0
6654.0,0,0,"1,733",0,0
6747.0,0,0,"31,193",0,0
6782.0,0,"45,720","677,563",0,0
6887.0,0,0,"1,228",0,0
6889.0,0,0,"1,047",0,0
7110.0,0,0,900,0,0
7210.0,0,"19,986",0,0,0
7600.0,0,0,"18,234",0,0
7900.0,0,"1,273","3,764",0,0
