pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2330.0,0,0,"20,342",0,0
2340.0,0,0,"18,439",0,0
2430.0,0,"6,014",0,0,0
3110.0,"12,200","272,236","205,200",0,0
3120.0,0,"13,157",0,0,0
3130.0,0,"11,739",0,0,0
3190.0,0,"92,038",0,0,0
3273.0,0,0,"127,436",0,0
3274.0,0,"16,184",0,0,0
4323.0,0,0,"16,744",0,0
4420.0,0,0,"24,944",0,0
4900.0,0,"70,101",0,0,0
5290.0,0,"1,628",0,0,0
5312.0,0,"3,458",0,0,0
5330.0,0,"102,297",0,0,0
5360.0,0,"1,308",0,0,0
5370.0,0,"1,619",0,0,0
5390.0,0,"63,243",0,0,0
5480.0,0,"15,309",520,0,0
6241.0,0,"6,178","303,452",0,0
6344.0,0,0,"11,177",0,0
6447.0,0,0,"45,869",0,0
6522.0,0,"12,146","542,058",0,0
6782.0,0,"1,350","3,241",0,0
6865.0,0,"11,685",0,0,0
7110.0,0,0,"1,600",0,0
7900.0,0,"1,400","10,614",0,0
