pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"2,757,196",56
2211.0,0,"2,678,890","5,574","259,628",0
2221.0,"3,609",0,"43,073",0,4
2330.0,0,"862,128",469,"386,011","1,693"
2340.0,"39,463","3,973","1,154","17,206",0
2350.0,0,0,"2,346",207,"2,987"
2410.0,0,0,0,0,21
2429.0,0,"6,873",0,"56,109","3,223"
2430.0,0,"24,472",0,5,0
2540.0,0,"341,365",0,"90,063",170
2640.0,0,0,"1,189","76,946",109
3110.0,0,0,"7,139","14,487",0
3120.0,0,0,150,0,0
3130.0,0,0,0,"23,752",0
3190.0,0,0,509,"4,217","2,088"
3211.0,0,0,0,181,323
3212.0,0,"22,927",0,0,0
3219.0,0,0,649,"7,102","1,696"
3220.0,0,"2,205",770,"4,359","1,081"
3230.0,0,15,55,"2,750","1,329"
3240.0,0,14,185,"2,571","1,994"
3250.0,0,0,40,"2,109",279
3260.0,0,0,289,"11,471","1,327"
3272.0,0,0,0,"100,123",30
3273.0,0,0,"1,173",0,0
3274.0,0,"133,323","79,019",194,686
3275.0,0,"2,464","11,982","4,175","3,282"
3276.0,0,0,901,"5,329","1,230"
3279.0,0,0,23,592,151
3281.0,0,0,0,32,"1,237"
3282.0,0,151,"5,212","6,191","1,710"
3283.0,0,0,0,592,"1,094"
3284.0,0,"27,244","54,274","4,277","1,032"
3285.0,0,184,"13,907","23,105","10,125"
3286.0,0,556,"5,410","24,098","48,699"
3291.0,0,"1,600",790,632,"2,336"
3292.0,0,0,"6,656","1,538","11,756"
3293.0,0,0,0,"1,733",228
3297.0,0,0,884,"11,524",788
3298.0,0,0,21,"1,862","2,984"
3299.0,0,"16,678","70,475","31,656","18,915"
4110.0,0,42,27,0,2
4150.0,0,0,0,"1,263","1,761"
4161.0,0,0,29,597,"295,114"
4170.0,0,60,0,175,"31,046"
4189.0,0,0,54,"77,894","195,744"
4190.0,0,0,"3,245",723,262
4225.0,0,0,0,"327,060","288,282"
4310.0,0,0,257,"21,358",32
4322.0,0,0,0,"1,315,753",176
4323.0,0,0,106,"57,550",98
4327.0,0,0,131,0,0
4331.0,0,0,"1,991","57,778",76
4338.0,0,0,135,0,0
4410.0,0,0,0,7,27
4420.0,0,"6,193",154,962,"33,440"
4515.0,0,0,0,1,15
4630.0,0,0,25,0,223
4650.0,0,0,0,64,32
4680.0,0,"1,819",27,"7,996","23,152"
4690.0,0,0,0,158,"2,406"
4741.0,0,0,0,0,"1,463"
4782.0,0,0,107,80,"5,472"
4783.0,0,0,126,"51,120",262
4860.0,0,"96,851",0,"117,514",0
4900.0,0,26,95,"60,900","1,064"
5110.0,0,0,0,"1,645",275
5120.0,0,"1,338","32,328","420,157","48,809"
5190.0,0,18,"19,976","21,617","5,847"
5220.0,0,0,936,0,20
5240.0,0,0,"1,428","14,001","1,767"
5290.0,0,122,"2,736","35,855","3,322"
5312.0,0,0,26,0,145
5315.0,0,0,0,"1,653",3
5320.0,0,0,0,"1,571","1,092"
5330.0,0,0,867,"20,358",39
5360.0,0,22,337,"86,263",878
5370.0,0,0,194,"9,439","1,076"
5390.0,0,46,145,"5,307",466
5421.0,0,0,358,"3,411",21
5422.0,0,255,"4,027","44,200",130
5429.0,0,0,600,110,"4,454"
5480.0,0,"6,431","9,074","92,617","11,989"
5540.0,0,25,295,"108,966","3,179"
6134.0,0,0,339,"34,754",272
6136.0,0,0,0,"36,118",252
6241.0,0,0,0,3,662
6344.0,0,28,904,210,"4,470"
6442.0,0,"5,819","5,958","14,725","1,815"
6521.0,0,0,0,0,979
6522.0,0,190,220,216,11
6590.0,0,0,"1,220",113,62
6653.0,0,128,"5,542","1,915","3,434"
6654.0,0,"20,208","129,757","12,138","5,009"
6746.0,0,0,436,289,272
6747.0,0,"2,519","9,695","3,894",780
6781.0,0,0,0,0,837
6782.0,0,0,"36,220",656,"10,028"
6811.0,0,135,"163,477","3,539","16,449"
6817.0,0,86,"5,571",540,159
6822.0,0,"1,216","39,247",311,572
6835.0,0,0,27,"5,591",104
6838.0,0,0,34,117,"1,142"
6839.0,0,610,"14,367",241,114
6856.0,0,0,0,228,5
6857.0,0,"1,911","10,032","10,147","17,156"
6858.0,0,23,"12,743","47,386","14,734"
6861.0,0,31,"2,015","11,296",13
6865.0,0,0,0,614,0
6871.0,0,116,513,"124,453","1,608"
6872.0,0,0,0,142,11
6885.0,0,"10,110","49,683","6,070","25,488"
6887.0,0,"25,795","359,497",0,0
6888.0,0,0,"15,420",175,758
6889.0,0,"70,816","157,723","49,823","41,686"
6891.0,0,"3,125","1,510","2,717",623
6893.0,0,0,0,"2,774","1,782"
6894.0,0,0,0,196,839
6899.0,0,0,"2,259","1,709","1,483"
7110.0,0,"110,061","29,132","76,593","66,766"
7120.0,0,"18,884","61,275","114,374","57,467"
7210.0,0,"8,183","66,477","982,377","179,902"
7220.0,0,15,25,403,183
7230.0,0,17,36,556,"1,924"
7300.0,0,0,117,12,323
7400.0,0,"56,377","33,434","23,080","52,943"
7500.0,0,"5,422","27,799","85,053","5,652"
7600.0,0,"5,443","17,279","182,422","30,992"
7900.0,0,"151,668","825,183","357,781","82,101"
8900.0,0,206,0,0,0
9900.0,0,"8,276","1,018","118,568","322,243"
