pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"15,889,593","12,709,511","10,370,656",0,0
1200.0,0,"75,951","116,127",0,0
2211.0,"4,522","582,315","27,863",0,0
2221.0,0,"21,002",0,0,0
2330.0,"116,169","284,935","430,487",0,0
2340.0,0,"57,012","54,576",0,0
2350.0,0,"291,590","16,495",0,0
2410.0,0,"39,955","8,981",0,0
2429.0,0,"43,136","20,604",0,0
2430.0,0,"89,002","38,288",0,0
2540.0,"207,147","203,725","32,563",0,0
2640.0,0,0,"2,712",0,0
2990.0,0,167,0,0,0
3110.0,0,"18,474","23,694",0,0
3120.0,0,"1,585",0,0,0
3190.0,0,"6,062",0,0,0
3212.0,0,0,"44,488",0,0
3219.0,0,"308,629","21,712",0,0
3220.0,0,"209,788",0,0,0
3260.0,0,"66,723",0,0,0
3273.0,0,"77,462",0,0,0
3274.0,0,"163,719",0,0,0
3275.0,0,"19,347","1,420",0,0
3276.0,0,"9,976","17,698",0,0
3279.0,0,"34,653","7,429",0,0
3299.0,0,"5,521",0,0,0
4161.0,0,"26,200",0,0,0
4190.0,0,"31,000",0,0,0
4322.0,"7,900","1,241,771","7,750",0,0
4323.0,"3,566","434,220","1,843",0,0
4331.0,"3,356,290","733,899","17,768",0,0
4335.0,0,"3,237",0,0,0
4410.0,0,"113,265","5,979",0,0
4420.0,0,"95,451","121,979",0,0
4650.0,0,"76,851",0,0,0
4670.0,0,"70,132","9,069",0,0
4680.0,0,0,"1,575",0,0
4690.0,0,"107,883","8,991",0,0
4782.0,0,"119,434","4,667",0,0
4860.0,"149,000","28,889",0,0,0
4900.0,0,"656,302","3,063",0,0
5110.0,0,"2,800",0,0,0
5120.0,0,"33,217",0,0,0
5210.0,0,"648,722",0,0,0
5220.0,0,"117,123","295,301",0,0
5240.0,0,"4,922","5,921",0,0
5290.0,"2,943","3,029","5,691",0,0
5312.0,"1,426","364,800","1,637",0,0
5315.0,0,"786,529","9,579",0,0
5320.0,0,"148,690","125,741",0,0
5330.0,0,"66,502","234,692",0,0
5360.0,0,"182,161","20,439",0,0
5370.0,0,0,"67,603",0,0
5390.0,0,"77,595","60,058",0,0
5422.0,0,"2,508","3,486",0,0
5429.0,0,"28,314","4,000",0,0
5480.0,"1,450","345,376","9,617",0,0
6445.0,0,"1,689",0,0,0
6522.0,0,0,"3,142",0,0
6590.0,0,"7,031",0,0,0
6782.0,0,"21,879",0,0,0
6838.0,0,0,"7,024",0,0
7110.0,0,"5,978",0,0,0
7500.0,0,"1,023",0,0,0
7900.0,0,"1,600",0,0,0
