pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,"1,778","6,485",0,"52,347"
2100.0,0,"39,729","41,731","10,528,877",0
2211.0,0,"275,958","1,539,060","60,721","433,689"
2221.0,0,0,"7,110",0,0
2330.0,"33,914","1,573,891","975,139","625,854","2,578,328"
2340.0,0,"638,723","846,471","108,235",0
2350.0,"135,676","65,919","990,366",0,0
2429.0,"22,799","243,045","364,761","110,738",0
2430.0,0,"194,024","162,933",0,0
2540.0,0,"227,321","185,607","159,516","3,199,014"
2640.0,0,"168,403",0,0,0
2990.0,0,"8,962","10,221",0,0
3130.0,0,0,0,0,"5,723"
3190.0,0,"4,699",0,0,0
3211.0,0,"24,179","10,652","2,685",0
3212.0,0,"357,709","22,719","98,759",0
3219.0,0,"49,604","340,711",0,"101,310"
3220.0,0,"3,123",0,0,0
3230.0,0,"5,600","8,400",0,"9,801"
3260.0,0,0,0,0,"11,186"
3274.0,0,"28,990","6,092",0,0
3275.0,0,0,0,572,0
3276.0,0,"7,000","3,059",0,"1,610,934"
3279.0,0,0,0,"1,653",0
3286.0,0,0,0,39,1
3297.0,0,0,0,0,"2,593"
4225.0,0,0,0,"213,506",0
4331.0,0,"81,267",0,0,0
4690.0,0,0,0,"4,999",0
4782.0,0,0,0,0,"10,864"
4900.0,0,0,0,"5,386",0
5120.0,0,0,0,0,"51,040"
5240.0,0,0,0,1,0
5315.0,0,0,0,"1,653",0
5320.0,0,0,0,51,0
5360.0,0,0,0,"4,200",0
5370.0,0,0,0,0,"3,433"
5480.0,0,0,0,846,80
5540.0,0,0,0,598,0
6241.0,0,0,0,0,"24,251"
6653.0,0,0,0,0,"4,409"
6782.0,0,"4,790",0,0,0
6885.0,0,0,0,0,"21,257"
7110.0,0,0,6,184,437
7120.0,0,0,0,60,35
7210.0,0,0,0,"3,838",1
7230.0,0,0,0,16,4
7300.0,0,0,0,20,0
7500.0,0,0,0,264,0
7600.0,0,0,0,39,138
7900.0,0,0,0,"2,814",19
8900.0,0,"486,423",0,0,0
9900.0,0,9,0,397,"12,263"
