pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,0,"3,000",0,0
2211.0,0,"40,903","362,299",0,0
2330.0,"2,027","28,524","178,714",0,0
2340.0,0,"28,476","40,669",0,0
2429.0,0,0,"6,264",0,11
2430.0,0,"52,479","74,258",0,0
3110.0,0,"3,119",0,0,0
3130.0,0,"7,755",0,0,0
3211.0,0,0,"142,610",0,0
3212.0,0,"17,210",0,0,0
3274.0,0,"74,859","1,500",0,0
3275.0,0,"28,813","61,734",0,0
4161.0,0,"32,750",0,0,0
4170.0,0,0,0,0,842
4189.0,0,0,0,75,"7,237"
4225.0,0,0,0,0,"3,932"
4322.0,0,"59,751",0,0,0
4331.0,0,"69,052",0,0,0
4420.0,0,"7,411","82,577",0,0
4650.0,0,"13,947",0,0,0
4860.0,0,"11,912",0,0,0
4900.0,0,0,"3,000",0,0
5120.0,0,0,0,0,"4,468"
5220.0,0,0,"9,000",0,0
5312.0,0,"1,374","1,500",0,0
5330.0,0,"5,057","1,500",0,0
5360.0,0,0,0,0,276
5370.0,0,0,0,0,"4,989"
5429.0,0,0,0,"2,714",0
5480.0,0,"4,386","8,838",0,967
5540.0,0,"1,600",0,"1,225",545
6241.0,0,0,0,0,110
6590.0,0,0,"14,284",0,0
6654.0,0,0,0,0,983
6782.0,0,0,"1,500",0,0
6822.0,0,0,0,0,150
6889.0,0,0,0,0,991
7110.0,0,0,20,0,562
7120.0,0,0,0,0,27
7210.0,0,0,0,0,87
7400.0,0,0,0,0,9
7500.0,0,0,0,0,1
7900.0,0,0,0,7,29
9900.0,0,0,0,0,"5,272"
