pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,"10,200",0,0,0
2211.0,0,"6,509",0,0,0
2330.0,0,"140,603","4,818",0,0
2430.0,0,"203,712",0,0,0
2540.0,0,"65,031",0,0,0
3110.0,0,"1,615",0,0,0
3130.0,0,"2,900",0,0,0
3190.0,0,"1,521",0,0,0
3220.0,0,"8,123",0,0,0
4322.0,0,"1,250",0,0,0
4331.0,0,"2,126,756","4,323",0,0
4420.0,0,0,"305,780",0,0
4860.0,0,"1,538",0,0,0
5220.0,0,"1,008,906",0,0,0
5330.0,0,"158,864",0,0,0
5360.0,0,"199,775",0,0,0
5390.0,0,"8,184",0,0,0
5480.0,0,"4,616","7,388",0,0
