pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2330.0,0,0,0,158,0
2340.0,0,0,3,0,0
2430.0,0,0,775,0,0
2640.0,0,240,914,"4,611",0
2990.0,0,70,"1,675",0,0
3110.0,0,0,0,30,0
3130.0,0,0,0,564,0
3190.0,0,0,0,110,0
3220.0,0,292,330,566,0
3230.0,0,0,0,164,0
3275.0,0,0,0,294,0
3276.0,0,0,0,161,0
3282.0,0,10,35,0,0
3299.0,0,"5,960",132,0,0
4189.0,0,"5,491","2,555",818,0
4331.0,0,"1,795",777,0,0
4420.0,0,67,0,0,0
4783.0,0,"3,284","2,457",330,0
4900.0,0,0,0,"2,842",0
5120.0,0,332,0,"1,885",0
5190.0,0,"6,836","2,769",0,0
5220.0,0,0,0,446,0
5240.0,0,25,0,0,0
5290.0,0,"1,878",391,"1,641",0
5330.0,0,0,0,27,0
5360.0,0,876,14,0,0
5370.0,0,96,501,0,0
5480.0,0,"9,186","8,530",0,0
5540.0,0,"9,018",0,0,0
6134.0,0,"28,408","1,134",0,0
6136.0,0,148,0,0,0
6445.0,0,0,0,20,0
6782.0,0,"10,162",439,0,0
6838.0,0,204,0,0,0
6885.0,0,"7,340",927,228,0
6887.0,0,"4,394","4,702",0,0
6889.0,0,"37,378",0,0,0
6899.0,0,5,0,0,0
7110.0,0,"5,623","3,257",308,0
7120.0,0,736,56,0,0
7210.0,0,"5,337","2,317",0,0
7230.0,0,496,212,0,0
7400.0,0,"13,590","12,496",0,0
7500.0,0,347,40,0,0
7900.0,0,"255,867","7,025",0,0
8900.0,0,"1,323",0,0,0
9900.0,0,0,0,668,0
