pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2100.0,0,"52,306","19,700","298,510",0
2211.0,"63,023","226,053","590,663",0,0
2221.0,"19,254","15,406","55,686",0,0
2330.0,"70,725","365,946","1,002,282","38,823",0
2340.0,"18,484","241,216","2,497,497",0,0
2429.0,"3,783","167,040","134,012",0,0
2430.0,0,"54,576","15,397",0,"6,103"
2640.0,0,0,0,"30,457",0
3212.0,0,"30,526",0,"37,017","22,268"
3219.0,0,"10,797","524,583",0,"14,297"
3260.0,0,0,"2,494",0,0
3297.0,"29,405","253,086","138,003",0,0
4331.0,0,"9,650",0,0,0
6888.0,0,200,0,0,0
7110.0,0,0,300,0,0
