pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
3220.0,0,0,0,"14,964",0
4161.0,0,0,"270,604",0,"24,001"
4170.0,0,0,0,0,"205,258"
4189.0,0,0,0,0,"30,944"
4515.0,0,0,0,1,0
5120.0,0,0,0,0,"4,750"
5480.0,0,0,0,0,79
6134.0,0,0,0,"1,027",0
6344.0,0,0,0,0,"51,840"
6590.0,0,0,0,0,"144,138"
6782.0,0,0,0,0,"897,690"
6835.0,0,0,0,290,0
7110.0,0,0,0,111,"1,777"
7120.0,0,0,0,0,41
7210.0,0,0,0,25,"29,439"
7220.0,0,0,0,22,12
7230.0,0,0,0,0,129
7500.0,0,0,0,0,68
7600.0,0,0,0,0,251
7900.0,0,0,0,52,486
9900.0,0,0,0,45,"1,947"
