pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"1,188,468",0,"452,077",0
2211.0,45,"9,863,021",0,"16,672",0
2221.0,0,"959,482",0,"675,764",0
2330.0,"20,967","2,870,764","14,874","7,497",49
2340.0,"85,498","35,320","5,649",0,0
2350.0,0,"346,622",0,"3,307","2,921"
2429.0,0,"19,138",0,112,480
2430.0,0,"376,221",0,0,0
2540.0,0,"520,927",0,"6,120",0
2640.0,0,0,0,"59,849",0
2990.0,0,"4,698",0,0,0
3110.0,0,"71,553","481,843","80,121","10,215"
3120.0,0,0,"14,286","21,613",0
3130.0,0,0,0,"6,561","5,512"
3190.0,0,995,"832,132","32,144","4,605,047"
3211.0,0,0,0,36,15
3219.0,0,0,0,"4,762",0
3220.0,0,"392,474",0,"13,259",0
3230.0,0,0,0,"15,147",20
3240.0,0,0,0,397,33
3250.0,0,0,0,"2,156",0
3260.0,0,0,0,"3,478",18
3271.0,0,"2,295,073",0,0,0
3272.0,0,0,0,"53,181",0
3273.0,0,0,0,"1,363,565",0
3274.0,0,"119,246",0,"115,066",0
3275.0,0,0,0,"6,468",4
3276.0,0,0,0,"22,708","306,713"
3279.0,0,0,0,87,"1,939"
3281.0,0,0,0,0,118
3282.0,0,0,0,"1,026",59
3283.0,0,0,0,445,35
3284.0,0,0,0,42,0
3285.0,0,0,0,"2,450",184
3286.0,0,0,0,"2,674","4,907"
3291.0,0,0,0,"16,191",0
3292.0,0,0,0,61,0
3293.0,0,0,0,309,58
3297.0,0,0,0,241,0
3299.0,0,0,0,100,"1,287"
4150.0,0,0,0,12,"29,068"
4170.0,0,0,0,23,0
4189.0,0,0,0,"6,569",41
4190.0,0,0,0,"1,313",0
4225.0,0,0,0,9,"98,371"
4310.0,0,0,0,"34,628",0
4322.0,0,0,0,"1,995,237",0
4323.0,0,0,0,"6,063",0
4327.0,0,0,"1,227,562",0,0
4331.0,0,0,0,"902,281",0
4410.0,0,0,0,"25,052",0
4420.0,0,0,"14,586",19,"229,249"
4650.0,0,0,0,"70,839",0
4680.0,0,0,0,44,"2,469"
4741.0,0,"14,748",0,"349,922",0
4782.0,0,0,0,27,"3,385"
4783.0,0,0,0,"143,927",0
4860.0,0,0,0,"271,614",0
4900.0,0,0,0,"60,328","4,999"
5120.0,0,0,0,302,"1,656"
5190.0,0,0,0,"1,572",379
5210.0,0,0,0,0,242
5220.0,0,0,0,"405,185","1,709"
5240.0,0,0,0,"4,665",6
5290.0,0,0,0,"40,156",36
5320.0,0,0,0,"64,639",26
5330.0,0,0,0,"82,156",4
5360.0,0,0,0,"15,150",118
5370.0,0,0,0,"40,490",331
5390.0,0,0,0,"20,773",0
5421.0,0,0,0,"2,654",0
5422.0,0,0,0,"14,416",197
5429.0,0,0,0,409,20
5480.0,0,0,0,"57,189","16,708"
5540.0,0,0,0,"5,650",106
6134.0,0,0,0,"1,506",169
6136.0,0,0,0,202,0
6344.0,0,0,0,56,0
6442.0,0,0,0,"2,759",0
6590.0,0,0,0,34,"1,537"
6653.0,0,0,0,"6,951","8,281"
6654.0,0,0,0,"4,609",0
6746.0,0,0,0,2,0
6747.0,0,"28,534",0,215,0
6781.0,0,0,0,0,"44,892"
6782.0,0,0,0,32,0
6811.0,0,0,0,68,30
6822.0,0,0,0,28,0
6835.0,0,0,0,662,0
6838.0,0,0,0,18,"2,542"
6839.0,0,0,0,114,4
6857.0,0,0,0,72,12
6858.0,0,0,0,"120,493","19,866"
6871.0,0,0,0,3,0
6885.0,0,0,0,977,0
6888.0,0,0,0,108,43
6889.0,0,0,0,"9,889","7,592"
6891.0,0,0,0,76,0
6893.0,0,0,0,88,0
6894.0,0,0,0,88,0
6899.0,0,0,0,74,0
7110.0,"1,574","4,872","2,426","7,406","2,858"
7120.0,0,0,0,"27,188","1,133"
7210.0,0,0,0,"3,322","6,049"
7220.0,0,0,0,404,0
7230.0,0,0,0,195,30
7300.0,0,0,0,479,0
7400.0,0,0,0,"1,314",136
7500.0,0,0,0,"11,690",221
7600.0,0,0,0,"9,758",648
7900.0,0,0,"3,227","56,492","28,686"
9900.0,0,0,0,"43,946","127,954"
