pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,"48,054",0,"67,748"
2330.0,0,"15,882",0,0,0
2340.0,0,"8,512",0,0,0
2410.0,0,0,0,"8,694",0
3110.0,0,0,0,"112,101",0
4323.0,0,0,0,"53,313",0
4420.0,0,0,0,0,"386,246"
4860.0,0,0,0,"47,940",0
4900.0,0,0,0,"1,033,331",0
5220.0,0,0,0,"153,624",0
5315.0,0,0,0,"1,102",0
5320.0,0,0,0,"115,999",0
5330.0,0,0,0,"24,269",0
5360.0,0,0,0,"28,210",0
5370.0,0,0,0,"18,301",0
5390.0,0,"2,000","5,527",0,"5,406"
5480.0,0,0,0,"5,105","44,089"
6861.0,0,0,0,"11,133",0
7110.0,0,0,0,0,377
7120.0,0,0,0,272,0
7600.0,0,0,0,"1,190",0
7900.0,0,0,0,"1,487",0
9900.0,0,0,0,0,168
