pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"1,771",0,0,"4,451"
2221.0,0,0,0,0,"2,498"
2330.0,918,"103,590",0,0,"25,077"
2340.0,"1,718","38,633",0,0,"59,789"
2350.0,0,0,0,0,35
2429.0,0,0,0,"16,384",184
2430.0,0,0,0,0,"3,058"
2540.0,0,0,0,0,"48,512"
3110.0,0,0,0,0,17
3219.0,0,0,0,98,0
3220.0,0,0,0,"17,324",0
3274.0,0,0,0,"2,354",0
3275.0,0,0,0,7,12
3281.0,0,0,0,1,0
3282.0,0,0,0,0,1
3285.0,0,0,0,20,0
3286.0,0,0,0,2,0
4331.0,0,0,0,"12,592","2,646"
5110.0,0,0,0,26,0
5220.0,0,0,0,"19,878",0
5240.0,0,0,0,11,0
5290.0,0,0,0,644,0
5330.0,0,0,0,391,0
5360.0,0,0,0,297,0
5540.0,0,0,0,33,0
6822.0,0,0,0,90,0
6835.0,0,0,0,17,0
6856.0,0,0,0,36,0
6857.0,0,0,0,2,0
6871.0,0,0,0,9,0
6885.0,0,0,0,"1,904",67
6889.0,0,0,0,211,5
7110.0,0,0,0,0,297
7120.0,0,0,0,8,21
7210.0,0,0,0,347,20
7500.0,0,0,0,19,0
7600.0,0,0,0,59,0
7900.0,0,0,0,108,0
9900.0,0,0,0,46,56
