pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,0,"1,070,690"
2330.0,0,"3,168",0,0,0
2429.0,0,2,0,0,0
2990.0,0,542,16,0,0
3220.0,0,83,0,0,0
3282.0,0,112,0,0,0
3286.0,0,177,0,0,0
4170.0,0,92,0,0,0
4189.0,0,"5,828",251,0,0
4190.0,0,"1,889",0,0,0
4225.0,0,0,213,0,0
4331.0,0,139,0,0,0
4900.0,0,"1,121",92,0,0
5190.0,0,607,0,0,0
5220.0,0,"1,102",0,0,0
5240.0,0,373,0,0,0
5290.0,0,"6,821",21,0,0
5360.0,0,284,21,0,0
5370.0,0,101,0,"2,647",0
5480.0,0,"3,296",66,0,0
5540.0,0,"1,297",0,0,0
6134.0,0,0,150,4,0
6885.0,0,"1,918",0,0,0
6887.0,0,148,0,0,0
7110.0,0,"1,662",332,0,0
7120.0,0,52,45,0,0
7210.0,0,"1,227",390,0,0
7230.0,0,42,20,0,0
7400.0,0,711,19,0,0
7500.0,0,8,0,0,0
7600.0,0,51,0,0,0
7900.0,0,"5,058",308,0,0
