pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,0,0,"3,000",0
2330.0,0,0,0,0,457
3220.0,0,0,0,0,41
3285.0,0,0,0,0,1
3292.0,0,0,0,0,44
3297.0,0,0,0,0,3
3299.0,0,0,0,0,3
4161.0,0,0,"63,121",0,"5,449"
4170.0,"582,970","509,648","288,229","3,920","128,598"
4189.0,0,0,0,0,"14,541"
4900.0,0,0,0,"2,755",0
5320.0,0,0,0,"2,891",0
5370.0,0,0,0,0,832
5422.0,0,0,0,"88,569",0
5480.0,0,0,0,0,188
6747.0,0,0,0,0,"1,600"
6811.0,0,0,0,0,88
6817.0,0,0,0,0,42
6838.0,0,0,0,0,54
7110.0,0,0,0,0,"3,033"
7210.0,0,0,0,840,224
7230.0,0,0,0,0,47
7600.0,0,0,0,0,9
7900.0,0,0,0,0,166
9900.0,0,0,0,0,25
