pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"472,370","5,973",0,0
2330.0,0,"90,420",0,0,0
2430.0,0,"100,220","10,030",0,0
2990.0,0,"221,147",0,0,0
3271.0,0,0,"92,400",0,0
3274.0,0,"20,900","2,625",0,0
3286.0,0,0,0,0,8
3299.0,0,0,0,0,"1,058"
4170.0,0,0,0,587,0
4189.0,0,0,0,0,670
4322.0,0,"159,835",0,0,0
4331.0,0,0,0,"89,257",0
4420.0,0,0,"113,093",0,0
4650.0,0,"2,800",0,"3,648",0
4900.0,0,0,0,"11,888",0
5210.0,0,0,0,0,"3,806"
5290.0,0,0,0,"9,359",600
5480.0,0,"10,948","1,429",0,58
6442.0,0,0,0,0,"2,399"
6654.0,0,0,0,0,"12,436"
6811.0,0,0,0,0,"176,208"
6839.0,0,0,0,0,63
7500.0,0,388,0,0,0
7900.0,0,0,0,0,578
