pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,0,0,0,"116,330"
2100.0,"229,163","586,646","9,539","8,026,987",0
2211.0,0,"84,311","3,571,647",0,"2,028,508"
2221.0,0,0,"13,278",56,"274,722"
2330.0,0,"690,551","1,148,279","747,190","3,178,672"
2340.0,0,"51,391","178,643","230,609","271,324"
2350.0,0,"7,161","651,336",0,"248,621"
2429.0,0,"163,198","86,961","10,672","21,477"
2540.0,0,0,0,0,"2,001,806"
2640.0,0,"54,847","158,287",0,0
2990.0,0,"20,130","72,233",0,0
3190.0,0,0,"7,917",0,0
3211.0,0,"12,585","128,091",0,0
3212.0,0,"30,941","429,842",0,0
3219.0,0,"106,442",0,0,"51,403"
3220.0,0,"89,616",0,0,0
3240.0,0,0,"42,000",0,0
3271.0,0,"1,409","209,454",0,0
3272.0,0,"89,500","96,569",0,0
3273.0,0,"12,430","20,000","120,444",0
3274.0,0,"10,868",0,0,0
4170.0,0,0,0,0,43
4189.0,0,0,0,0,"12,715"
4225.0,0,0,0,0,"2,653"
4322.0,0,"19,610",0,0,0
4331.0,0,"19,302",0,0,0
4420.0,0,"1,500","2,900",0,0
5120.0,0,0,0,0,"65,959"
5240.0,0,0,0,14,0
5290.0,0,0,0,1,0
5360.0,0,0,0,"3,164",0
5480.0,0,"1,920",0,"2,405",1
5540.0,0,0,0,0,356
6747.0,0,"3,000","3,200",0,0
6835.0,0,"1,400","12,200",0,0
7110.0,0,230,502,"15,487",111
7120.0,0,0,0,25,1
7210.0,0,0,0,71,0
7230.0,0,0,0,46,0
7600.0,0,0,0,936,41
7900.0,0,0,0,58,313
9900.0,0,0,0,"19,108","6,505"
