pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,0,"43,880",0,0,0
1200.0,0,"44,978","1,638","22,025",0
2211.0,0,"5,822",0,0,0
2330.0,0,"130,124","197,926",0,0
2340.0,0,53,0,0,0
2350.0,0,"7,046","47,516",0,0
2429.0,0,"7,750","7,046",0,0
2430.0,0,0,"1,302,793",0,0
2540.0,0,0,0,"6,410",0
4322.0,0,"845,487",0,0,0
4323.0,0,"96,535",0,0,0
4410.0,0,"8,616,573","7,338","60,942",0
4420.0,0,"8,517","11,092",0,0
4650.0,0,0,"4,478","21,396",0
4782.0,0,"24,198",0,0,0
4783.0,0,0,0,"29,032",0
4860.0,0,"4,563","275,881","33,612",0
4900.0,0,"15,288",0,0,0
5320.0,0,0,"6,092",0,0
5330.0,0,"3,380","12,668",0,0
5360.0,0,355,0,0,0
5390.0,0,415,"7,692",0,0
