pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,0,0,"276,182",0
2221.0,0,"39,762",0,"6,171",0
2330.0,0,"38,651",0,"268,765",0
2540.0,0,0,0,"54,502",0
3220.0,0,"68,283",0,0,0
3274.0,0,"38,241",0,"13,059",0
3299.0,0,0,0,"23,314",0
4323.0,0,0,0,"48,436",0
4420.0,0,0,0,0,"68,641"
4680.0,0,0,0,"47,622",0
4782.0,0,0,0,"109,042",0
4783.0,0,0,0,"172,853",0
4860.0,0,0,0,"48,520",0
4900.0,0,0,0,"12,947",0
7110.0,0,0,0,"14,424",0
7120.0,0,0,0,"1,821",0
7210.0,0,0,0,"1,190",0
7600.0,0,0,0,1,0
7900.0,0,0,0,486,0
