pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2221.0,0,"163,409",853,0,0
2330.0,0,"33,968",0,0,30
2340.0,"16,870","34,571",818,0,0
2350.0,0,0,0,0,96
2429.0,0,0,0,0,24
3110.0,0,0,0,"13,077",0
3190.0,0,0,0,"8,779",29
3219.0,0,0,0,0,3
3220.0,0,0,0,0,13
3230.0,0,0,0,0,68
3240.0,0,0,0,0,14
3276.0,0,0,0,0,"12,157"
3282.0,0,0,0,0,80
3284.0,0,0,0,0,153
3285.0,0,0,0,0,340
3286.0,0,0,0,833,56
3291.0,0,0,0,0,2
3292.0,0,0,0,0,66
3297.0,0,0,0,0,11
3299.0,0,0,0,363,107
4189.0,0,0,0,0,1
4190.0,0,0,0,0,39
4650.0,0,0,0,"55,828",0
4783.0,0,0,0,0,16
5120.0,0,0,0,0,18
5190.0,0,0,0,"2,292",90
5240.0,0,0,0,0,12
5290.0,0,0,0,1,175
5320.0,0,0,0,"16,652",4
5330.0,0,0,0,"3,886",0
5360.0,0,0,0,37,17
5421.0,0,0,0,344,0
5422.0,0,0,0,0,9
5480.0,0,52,26,0,84
6134.0,0,0,0,31,137
6136.0,0,0,0,"5,126",69
6344.0,0,0,0,65,0
6445.0,0,0,0,0,1
6654.0,0,0,0,"10,068","3,130"
6746.0,0,0,0,0,38
6747.0,0,0,0,7,176
6782.0,0,0,0,0,155
6811.0,0,0,0,131,425
6822.0,0,0,0,0,71
6835.0,0,0,0,"1,876",98
6839.0,0,0,0,9,150
6856.0,0,0,0,"551,956",229
6857.0,0,0,0,"68,887","3,454"
6858.0,0,0,0,"1,344",89
6861.0,0,0,0,22,52
6871.0,0,0,0,"2,115",0
6872.0,0,0,0,0,1
6885.0,0,0,0,214,11
6889.0,0,0,0,197,975
6893.0,0,0,0,0,631
6899.0,0,0,0,506,359
7110.0,0,0,13,"3,349",689
7120.0,0,0,0,"9,735",393
7210.0,0,0,0,"438,528",726
7230.0,0,0,0,143,1
7400.0,0,0,0,4,91
7500.0,0,0,0,71,"1,519"
7600.0,0,0,0,"5,957","1,457"
7900.0,0,0,0,"9,892","7,453"
9900.0,0,0,0,"20,977","2,036"
