pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
2211.0,0,"5,770",0,0,0
2221.0,0,"3,667",0,0,0
2330.0,0,"11,558",0,0,0
2430.0,0,775,0,0,0
2640.0,0,105,0,0,0
2990.0,0,35,0,0,0
3220.0,0,62,110,0,0
3282.0,0,3,0,0,0
3299.0,0,132,0,0,0
4189.0,0,22,0,0,0
4331.0,0,0,45,0,0
4783.0,0,192,0,0,0
5190.0,0,"1,187",35,0,0
5290.0,0,4,0,0,0
5360.0,0,14,0,0,0
5480.0,0,"1,956",11,0,0
6134.0,0,130,"20,826",0,0
6782.0,0,0,"1,061",0,0
6838.0,0,0,45,0,0
6887.0,0,"1,898",16,0,0
7110.0,0,102,581,0,0
7120.0,0,21,33,0,0
7210.0,0,43,21,0,0
7230.0,0,36,18,0,0
7400.0,0,"1,371",40,0,0
7500.0,0,1,0,0,0
7900.0,0,"1,737",888,0,0
8900.0,0,0,54,0,0
