pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1100.0,"2,053","5,233,642","102,719","49,880","11,056,003"
1200.0,"75,397","197,565","163,816","56,535","134,579"
2100.0,"2,733,110","7,484,093","1,909,945","7,348,464","919,314"
2211.0,"54,124","1,572,668","9,228,840","898,623","803,072"
2221.0,0,"5,854",0,0,"12,577"
2330.0,"1,660,899","4,129,172","5,701,752","9,367,657","12,522,658"
2340.0,"2,338,813","4,317,085","2,892,302","980,156","1,765,433"
2350.0,"64,600","11,267","6,800","68,642","130,672"
2429.0,"107,166","1,001,738","499,293","471,612","267,753"
2430.0,"35,679","1,071,991","889,356",0,"51,623"
2540.0,"462,112","1,561,031","3,526,077","131,962","1,988,511"
2640.0,0,"332,124","16,735",0,0
2990.0,0,"179,274","44,992",0,0
3110.0,"28,734","650,836","3,679,790","3,381,694","58,459"
3120.0,0,0,"232,452","106,574",0
3130.0,"21,347",0,"558,389","541,032","30,217"
3190.0,"81,900","473,978","2,735,997","737,942","14,345"
3211.0,0,"379,420","177,074","17,907","6,917"
3212.0,"3,000","876,653","600,812","30,926",0
3219.0,"2,865","10,408","1,249,907","2,728","42,795"
3220.0,"8,030","392,982","982,297","1,614,006","56,053"
3230.0,0,"56,509",0,"28,599","64,564"
3240.0,0,"5,610","12,278","3,244","12,478"
3250.0,0,0,0,"1,448",0
3260.0,0,0,"62,698","24,692","3,426"
3271.0,0,"46,684","9,593",0,0
3272.0,"122,137","180,773","194,888","11,347",0
3273.0,"4,982",0,"347,339","735,685",0
3274.0,"394,855","398,373","632,825",0,"64,116"
3275.0,"544,993","40,970","330,343","16,907","80,647"
3276.0,0,"11,482","172,892","179,290",0
3279.0,0,0,"5,645","9,691",0
3282.0,0,0,0,"1,653",6
3285.0,0,0,0,0,"1,326"
3286.0,0,0,0,"4,156","3,127"
3292.0,0,"3,442",0,551,"29,712"
3297.0,0,0,0,0,"21,127"
3299.0,0,0,"16,294","3,749","14,846"
4110.0,0,0,0,"20,209",0
4150.0,0,0,0,0,"53,145"
4161.0,0,"7,465",0,0,0
4170.0,0,0,0,0,3
4189.0,0,0,0,"3,316","7,823"
4225.0,0,"58,970",0,0,1
4310.0,0,0,0,"5,742",0
4322.0,"48,173","511,968","147,850","688,102",0
4327.0,"1,942,925","1,050,982","245,346","1,809,122",0
4331.0,0,"60,227","61,451","296,072",7
4335.0,0,"210,232",0,0,0
4410.0,"4,953","40,215","921,888","1,344,347","81,989"
4420.0,0,"107,615","14,425",0,4
4515.0,0,0,0,9,0
4650.0,0,"323,541","1,674,964","4,046,216","25,366"
4670.0,0,"17,373","285,275","412,030",0
4680.0,0,0,0,88,0
4690.0,0,0,"40,434","50,305",0
4741.0,0,"6,410",0,0,"84,365"
4782.0,0,"3,568","25,226",0,0
4860.0,0,"36,234","20,785","16,733",0
4900.0,0,"1,560","321,253","333,473",0
5120.0,0,0,0,0,298
5190.0,0,0,0,0,699
5220.0,0,"195,447","183,597",0,0
5240.0,0,0,0,0,1
5290.0,0,"1,400",0,"1,578",93
5312.0,0,0,"1,756,819","1,544,152",0
5315.0,0,"1,983","480,098","347,955","16,927"
5320.0,0,0,"1,709",0,"51,090"
5330.0,0,"1,461",0,"2,722",0
5360.0,0,0,"4,181","49,338",1
5370.0,0,"6,936",0,720,146
5390.0,0,"1,500","2,000","4,850",0
5421.0,0,0,0,"4,432",0
5422.0,0,0,"2,866",0,1
5429.0,0,0,0,"18,030","6,253"
5480.0,0,"28,513","127,710","9,942","1,513"
5540.0,0,0,0,"1,009",0
6241.0,"64,543","5,100,860","113,429",0,"5,347,719"
6344.0,"26,781","11,249,847","367,528",0,"10,848,002"
6442.0,0,"515,097","1,631",0,"385,339"
6443.0,0,"2,825","48,695","59,399",0
6445.0,0,0,"11,505","11,572",0
6447.0,"4,178","576,528","1,680",0,"564,580"
6522.0,"56,464","16,566,680","6,845",93,"19,143,071"
6590.0,"29,950","2,053,958","34,787",0,"2,767,161"
6653.0,0,"197,475","33,214","30,384","867,245"
6654.0,0,0,0,"1,400","158,065"
6747.0,0,"116,406","135,232",0,"127,145"
6782.0,"14,513","1,870,125","117,920",0,"2,495,365"
6811.0,0,0,0,0,189
6822.0,0,0,0,"18,047",0
6838.0,0,0,0,0,"5,973"
6839.0,0,0,0,"1,584",0
6861.0,0,0,"20,771","22,046",0
6865.0,0,0,"164,183",0,0
6871.0,0,0,0,0,"93,602"
6889.0,0,0,0,"51,018","20,433"
6891.0,0,0,0,"1,653",0
7110.0,0,"1,453",300,"15,200","2,788"
7120.0,0,0,0,"8,442","1,148"
7210.0,0,0,0,7,"9,521"
7230.0,0,0,0,"4,765","42,492"
7300.0,0,0,0,0,20
7400.0,0,0,0,"1,627",115
7500.0,0,0,0,"46,687","1,141"
7600.0,0,0,0,"2,315",61
7900.0,0,0,"1,747","6,208","3,031"
9900.0,0,0,0,"126,756","117,032"
