pub_group,dom_intraport,dom_receipts,dom_shipments,for_receipts,for_shipments
1200.0,0,"6,159","52,415",0,"5,479"
2100.0,"213,921","3,640,644","171,712","23,894,864",0
2211.0,"81,251","138,127","3,505,691","36,345","830,747"
2221.0,"422,484","7,177","36,768",0,0
2330.0,"89,372","2,106,911","2,777,265","105,068","854,909"
2340.0,"5,687","843,976","1,003,436","8,994",0
2350.0,"41,352","10,776","692,380",0,0
2410.0,"7,162","15,534","34,614",0,"1,105"
2429.0,0,"68,992","1,193,831",0,1
2430.0,0,"11,790","95,388",0,0
2540.0,"4,758","501,746","37,865","12,275","2,561,699"
2640.0,"9,334","35,224","15,824","997,723",0
2990.0,0,"8,013",0,0,0
3211.0,0,"52,490","83,531",0,0
3212.0,0,"6,159","65,719","9,249",0
3219.0,"10,807","31,238","448,473",0,"333,810"
3220.0,0,360,"7,058",0,0
3240.0,0,0,0,0,1
3260.0,0,0,0,12,0
3271.0,0,0,"144,756",0,0
3272.0,0,"37,235","37,794",0,0
3274.0,"78,926","4,348","752,143",0,"585,086"
3275.0,0,"43,343","4,400",99,0
3276.0,0,"31,710","10,230","5,512",6
3282.0,0,0,0,0,3
3286.0,0,0,0,0,"139,674"
3299.0,0,"4,733","25,937",32,1
4189.0,0,0,0,"5,250",0
4322.0,0,"321,620",0,"1,179,673",0
4331.0,0,"91,837",0,0,0
4335.0,0,"185,581",0,0,0
4420.0,0,0,"40,565",0,0
4650.0,0,"6,378",0,0,0
4680.0,0,0,0,"40,228",0
4690.0,0,"1,709",0,"34,148",0
4782.0,0,"2,805",778,0,0
4900.0,0,"62,070","2,713","331,828",0
5190.0,0,40,30,12,4
5220.0,0,"252,623","2,271",0,19
5240.0,0,0,0,1,0
5290.0,0,"1,670",0,265,"3,034"
5320.0,0,0,0,0,"11,557"
5370.0,0,"25,010",0,0,109
5422.0,0,0,0,"98,698",0
5429.0,0,0,0,378,0
5480.0,0,0,"35,030","119,476",87
5540.0,0,0,0,"32,131",0
6241.0,0,0,0,0,"34,527"
6442.0,0,0,0,0,"401,868"
6590.0,0,0,0,0,315
6653.0,0,0,0,0,"16,381"
6654.0,0,0,0,0,"45,529"
6746.0,0,0,0,0,"23,599"
6747.0,0,0,0,0,"27,650"
6782.0,0,0,"4,330",0,0
6839.0,0,0,0,0,1
6885.0,0,0,0,109,0
6888.0,0,"4,403","21,112",0,0
6889.0,0,0,0,0,"50,014"
7110.0,212,"244,098","507,480","10,081",191
7120.0,0,0,0,26,"130,144"
7210.0,0,0,0,23,144
7230.0,0,0,0,8,38
7400.0,0,300,100,"2,769",0
7500.0,0,0,0,8,4
7600.0,0,0,0,65,111
7900.0,0,0,"9,798","2,441","6,428"
8900.0,0,14,"17,430",0,0
9900.0,0,"3,360",0,290,"8,203"
